"title","views","likes","dislikes","comments","favorites","url"
"MORTE AO AGRONEGÓCIO","587","204","0","33","0","https://www.youtube.com/watch?v=Bj6Pxyq2pfE"
"CARLA ZAMBELLI HOMENAGEADA NA TERRA SANTA","408","162","1","25","0","https://www.youtube.com/watch?v=-owHXLqSs-E"
