"title","views","likes","dislikes","comments","favorites","url"
"Pequena história da hegemonia esquerdista nas escolas e universidades brasileiras","268","42","0","1","0","https://www.youtube.com/watch?v=Y__AP_llV30"
"Flagrante de doutrinação em escola de Santa Catarina","23","4","0","1","0","https://www.youtube.com/watch?v=T-QmdGDektg"
"Escola sem Partido derrota totalitarismo “do bem” na UFLA","93","20","1","3","0","https://www.youtube.com/watch?v=WSmfVR13NWo"
