"title","views","likes","dislikes","comments","favorites","url"
"MORTE AO AGRONEGÓCIO","698","213","0","37","0","https://www.youtube.com/watch?v=Bj6Pxyq2pfE"
"CARLA ZAMBELLI HOMENAGEADA NA TERRA SANTA","442","166","1","25","0","https://www.youtube.com/watch?v=-owHXLqSs-E"
