"title","views","likes","dislikes","comments","favorites","url"
"FINAL DE SEMANA NO RIO SERÁ TENSO PRA CIMA DA BANDIDAGEM | FFAA | (Marcello Reis)","66","9","0","0","0","https://www.youtube.com/watch?v=r85uFYM-1I4"
"CPI DA PETROBRAS - Reunião da Cúpula Petista","55","9","0","1","0","https://www.youtube.com/watch?v=0u8lXTcMQ7E"
"DIA INTERNACIONAL DE COMBATE A CORRUPÇÃO 005","25","7","0","1","0","https://www.youtube.com/watch?v=6B31jFu5yik"
"MOBILIDADE URBANA - ÔNIBUS TÁXI UBER O MELHOR É A 4MOVE !  TECNOLOGIA","25","3","0","0","0","https://www.youtube.com/watch?v=CtbSeuQfbuI"
"Dr  Helio Bicudo   PEC 37 2011 003","26","4","0","1","0","https://www.youtube.com/watch?v=JaeskLs0A2U"
