"title","views","likes","dislikes","comments","favorites","url"
"Palestra na Federação das Indústrias do Estado do Rio Grande do Norte.","7510","1845","11","160","0","https://www.youtube.com/watch?v=Aadhl-Lmv2s"
"Chegada há pouco!‬ ‪Obrigado Natal/RN.‬ ‪Um abraço Nordeste.‬","10043","2703","7","244","0","https://www.youtube.com/watch?v=MvjER0flcwE"
"Os grandes partidos estariam com medo do Bolsonaro?","17200","3389","11","387","0","https://www.youtube.com/watch?v=uIPMbHED-cc"
"Jair Bolsonaro visita AgroBrasília (economia e agronegócio)","10764","2536","12","120","0","https://www.youtube.com/watch?v=R4NrflpoVIs"
"ALIANÇAS PARTIDÁRIAS.","8525","2138","8","77","0","https://www.youtube.com/watch?v=0Pui9P6uI94"
