"title","views","likes","dislikes","comments","favorites","url"
"Agora e Acredito - Eleições 2018","8","0","0","0","0","https://www.youtube.com/watch?v=VzWeNsjCZtQ"
"Conheça os membros do Agora! - Paulo Gontijo","9","0","0","0","0","https://www.youtube.com/watch?v=vPVIlKbY9f8"
"Quem pode mudar a política no Brasil - Salvador","13","2","0","0","0","https://www.youtube.com/watch?v=IvsnOIXVc_c"
"Diogo Busse convida para evento de empreendedorismo","9","1","0","0","0","https://www.youtube.com/watch?v=PPRQzxQiyH8"
"Conheça os membros do Agora! - Humberto Laudares","10","0","0","0","0","https://www.youtube.com/watch?v=51SlTxkbrSk"
