"title","views"
"Avelin Buniacá Kambiwá | Indianizar o Brasil","1390"
"Isa Penna | Relacionamento abusivo: vc não está sozinha","1526"
"Carlos Minc - Projeto de lei para liberar a caça de animais silvestres no Brasil","1184"
"13 dias de resistência em Curitiba - Acampamento Lula Livre","2155"
"A Casa da Democracia é uma realidade!","1538"
