"title","views"
"Usando tática do MST ativistas quilombolas de Eldorado/SP fecham rodovia.","3364"
"A Passagem de comando no Comando Militar do Sudeste. Parabéns aos Generais Campos e Ramos.","7752"
"Ex-militante de esquerda fala sobre Jair Bolsonaro.","18930"
"General Mourão, os valores da nossa sociedade e o Deputado Jair Bolsonaro.","9256"
"SOMOS UM SÓ POVO","17901"
