"title","views","likes","dislikes","comments","favorites","url"
"Arpilleras recebe premio de melhor documentário do SESC!","46","7","0","0","0","https://www.youtube.com/watch?v=iPfUthvIDUE"
"A água em disputa (FAMA 2018)","310","14","0","0","0","https://www.youtube.com/watch?v=jZi3PFNDfC4"
"A Saga dos Atingidos por Barragens! (parte 04)","37","6","0","0","0","https://www.youtube.com/watch?v=vwwuSGUWlu4"
"A Saga dos Atingidos por Barragens! (Parte 03)","24","0","0","0","0","https://www.youtube.com/watch?v=9feiZH3R04U"
