"title","views","likes","dislikes","comments","favorites","url"
"Temer, Aécio, Renan e cia também precisam ser punidos","809","79","27","51","0","https://www.youtube.com/watch?v=L14U9aasDek"
"Se a escola for boa pra todo mundo, a gente muda a realidade do Brasil","460","58","8","20","0","https://www.youtube.com/watch?v=WyggT8Q-MIM"
"Não vale tudo para ganhar uma eleição","439","61","6","25","0","https://www.youtube.com/watch?v=EXLN3qXkNpY"
