"title","views","likes","dislikes","comments","favorites","url"
"CENSURA NO FACEBOOK - DIREITA BRASILEIRA TOMA GOLPE.","4560","856","4","97","0","https://www.youtube.com/watch?v=ZbbSQ9td_hg"
"O Que está Havendo Em Israel","2118","539","7","30","0","https://www.youtube.com/watch?v=GCrtA4XracM"
