"title","views","likes","dislikes","comments","favorites","url"
"Lawrence H White (Free Markets Series)","228","19","1","2","0","https://www.youtube.com/watch?v=HlLnD8a33cU"
"Brad Lips (Free Markets Series)","245","30","0","2","0","https://www.youtube.com/watch?v=pkzXdP5DwJc"
