"title","views","likes","dislikes","comments","favorites","url"
"UFC 224 RIO/RJ. Essa é a nossa pesquisa de opinião.","4622","1269","3","71","0","https://www.youtube.com/watch?v=9-Pc7019CKc"
"Onde está o vinculo de ""tapa no bumbum"" com terroristas mortos no Brasil?Por que a mídia não mostra?","11432","1796","12","147","0","https://www.youtube.com/watch?v=2FfYeXsPOIw"
"ENTREVISTA COM BOLSONARO: TEMAS ATUAIS.","12285","2633","19","281","0","https://www.youtube.com/watch?v=n0-4slpJLNw"
"Como a esquerda, sempre ""zelosa"" com os direitos humanos, executava os próprios companheiros.","13599","3524","8","201","0","https://www.youtube.com/watch?v=AUicOP90838"
"Magno Malta fala sobre Jair Bolsonaro.","12667","3083","16","187","0","https://www.youtube.com/watch?v=jAPm_SUl1g8"
