"title","views","likes","dislikes","comments","favorites","url"
"UFC 224 RIO/RJ. Essa é a nossa pesquisa de opinião.","13390","2753","11","137","0","https://www.youtube.com/watch?v=9-Pc7019CKc"
"Onde está o vinculo de ""tapa no bumbum"" com terroristas mortos no Brasil?Por que a mídia não mostra?","12855","1948","17","156","0","https://www.youtube.com/watch?v=2FfYeXsPOIw"
"ENTREVISTA COM BOLSONARO: TEMAS ATUAIS.","13446","2748","21","283","0","https://www.youtube.com/watch?v=n0-4slpJLNw"
"Como a esquerda, sempre ""zelosa"" com os direitos humanos, executava os próprios companheiros.","14592","3639","11","202","0","https://www.youtube.com/watch?v=AUicOP90838"
"Magno Malta fala sobre Jair Bolsonaro.","13498","3184","20","193","0","https://www.youtube.com/watch?v=jAPm_SUl1g8"
