"title","views","likes","dislikes","comments","favorites","url"
"Desembargadores do TRF-4 e seus familiares estão sofrendo ameaças. Isso é inaceitável!","567","31","2","3","0","https://www.youtube.com/watch?v=1-YQNbG93Q0"
"Lula persegue a Justiça enquanto reclama de perseguição","242","24","2","4","0","https://www.youtube.com/watch?v=HBNWNcnw2ys"
"Nelson Nahim, condenado por estupro em primeira instância, assumirá vaga de deputado na Câmara","228","6","1","0","0","https://www.youtube.com/watch?v=v0SCNCJdQik"
"Lula botou a culpa de tudo na Marisa.","161","13","1","3","0","https://www.youtube.com/watch?v=dO5R0lGXMY4"
"Desembargador Victor Laus, não ceda às pressões por adiamento","387","24","1","1","0","https://www.youtube.com/watch?v=eL9MlH1YR_w"
