"title","views","likes","dislikes","comments","favorites","url"
"SOBRE A CONDENAÇÃO DE LULA E OS DESAFIOS DA LUTA","439","27","30","18","0","https://www.youtube.com/watch?v=F3RoxsAt92s"
"DIA 24 DE JANEIRO VAMOS TOMAR AS RUAS PELA DEMOCRACIA","198","13","18","30","0","https://www.youtube.com/watch?v=LWEAjqybGYA"
