"title","views","likes","dislikes","comments","favorites","url"
"MBL NEWS | 15/05/18 | Narcotráfico para políticos, novo HC de Lula negado e casamento poliafetivo","3488","412","26","15","0","https://www.youtube.com/watch?v=jq1RnP5CDxM"
"O que a imprensa não diz sobre o bandido morto pela PM","8420","1771","8","82","0","https://www.youtube.com/watch?v=49ZQidUh7ZA"
"MAIS UMA VEZ: Esquerda apresenta novas mentiras sobre os agrotóxicos","10736","1670","23","123","0","https://www.youtube.com/watch?v=QpfW0QrFy_Q"
"A ditadura do POLITICAMENTE CORRETO chega a seu ápice!","13770","3095","20","137","0","https://www.youtube.com/watch?v=Ee6sr_d45Pw"
"Imprensa persegue policial que salvou crianças e mães de assaltante armado!","28741","6361","18","409","0","https://www.youtube.com/watch?v=9XBWbNCRzbw"
