"title","views","likes","dislikes","comments","favorites","url"
"A ESQUERDA QUER ACABAR COM OS NOSSOS VALORES FAMILIARES","970","410","1","55","0","https://www.youtube.com/watch?v=n6gN4wJ_UOM"
"CENSURA NO FACEBOOK - DIREITA BRASILEIRA TOMA GOLPE.","4826","889","4","100","0","https://www.youtube.com/watch?v=ZbbSQ9td_hg"
