"title","views","likes","dislikes","comments","favorites","url","publishedAt","description","tags","embeddable","duration","thumbnail","related_to_video","video_category"
"Pequena história da hegemonia esquerdista nas escolas e universidades brasileiras","296","43","0","1","0","https://www.youtube.com/watch?v=Y__AP_llV30","2018-04-20T21:38:04.000Z","","['doutrinação hegemonia PT']",True,"PT14M5S","https://i.ytimg.com/vi/Y__AP_llV30/hqdefault.jpg","https://www.youtube.com/watch?v=RTMtAyhiPyw,https://www.youtube.com/watch?v=fFW4jyXXK_g,https://www.youtube.com/watch?v=1Zfl_CueMl8,https://www.youtube.com/watch?v=KyMFW7pt9qs,https://www.youtube.com/watch?v=IoKHKvjx7Ew,https://www.youtube.com/watch?v=wRTk2YyuTUw,https://www.youtube.com/watch?v=ikwauZ99Zlc,https://www.youtube.com/watch?v=OdpB7QkEcpc,https://www.youtube.com/watch?v=9w4eycPKuDQ,https://www.youtube.com/watch?v=Lfo4fmoIToU,https://www.youtube.com/watch?v=lSRovhJi7Ks,https://www.youtube.com/watch?v=bIRuOnNIZRU,https://www.youtube.com/watch?v=k8WImcqa64Q,https://www.youtube.com/watch?v=Om7m50kxTfM,https://www.youtube.com/watch?v=hZRxkZxaHCI,https://www.youtube.com/watch?v=Mt61PhGHKbY,https://www.youtube.com/watch?v=lFI6naDNvBY,https://www.youtube.com/watch?v=ZlbAJYTzJAg,https://www.youtube.com/watch?v=RMmZRNmgNa4,https://www.youtube.com/watch?v=CnMvsF3BB5Q,https://www.youtube.com/watch?v=pxCnrSHWRNM,https://www.youtube.com/watch?v=1gE33LTYUwo,https://www.youtube.com/watch?v=7c9-uXQtdg4,https://www.youtube.com/watch?v=8VsWs5-ZJ-E,https://www.youtube.com/watch?v=FcZYprwplwE,https://www.youtube.com/watch?v=7yCzari77PM,https://www.youtube.com/watch?v=GCHAphcI8Oo,https://www.youtube.com/watch?v=AkdsTgziws0,https://www.youtube.com/watch?v=Q1MDkswFQl4,https://www.youtube.com/watch?v=M3FUMc7LiwQ,https://www.youtube.com/watch?v=fhDsULIxLes,https://www.youtube.com/watch?v=cclhSy75R7E,https://www.youtube.com/watch?v=cS3N-OINRHs,https://www.youtube.com/watch?v=PvBgUi4ZrRQ,https://www.youtube.com/watch?v=dyCwnXi-5v8,https://www.youtube.com/watch?v=ArSqFlbntAk,https://www.youtube.com/watch?v=NYLDDnrNlo4,https://www.youtube.com/watch?v=chJOV46wj9g,https://www.youtube.com/watch?v=IMooUEEfE10,https://www.youtube.com/watch?v=6cCfbqZK30k,https://www.youtube.com/watch?v=YgImu01S11o,https://www.youtube.com/watch?v=D-I_WxOwlVM,https://www.youtube.com/watch?v=q342SGUB_kQ,https://www.youtube.com/watch?v=nJlL0C4LTUs,https://www.youtube.com/watch?v=twVRBvuMT-o,https://www.youtube.com/watch?v=fLieQv9NvGc,https://www.youtube.com/watch?v=uzNypn91U4U,https://www.youtube.com/watch?v=EOwS-go5oOw,https://www.youtube.com/watch?v=u-OUCUt9f0s,https://www.youtube.com/watch?v=BcnSp4DPa_Q,","Educação"
"Flagrante de doutrinação em escola de Santa Catarina","41","4","0","1","0","https://www.youtube.com/watch?v=T-QmdGDektg","2018-04-20T21:31:54.000Z","Mãe de aluna denuncia e comprova conduta covarde, antiética e abusiva de professora de história em sala de aula. 
#EscolaSemPartidoJá","disabled",True,"PT8M16S","https://i.ytimg.com/vi/T-QmdGDektg/hqdefault.jpg","https://www.youtube.com/watch?v=wKjQoq5f5TA,https://www.youtube.com/watch?v=mjIT1NWGYoo,https://www.youtube.com/watch?v=OdpB7QkEcpc,https://www.youtube.com/watch?v=Qnk7RRhPCUM,https://www.youtube.com/watch?v=3BhAqlXFay8,https://www.youtube.com/watch?v=M500xZQ24Ko,https://www.youtube.com/watch?v=MPaYEGGc8bc,https://www.youtube.com/watch?v=dtVszbIp5Yo,https://www.youtube.com/watch?v=0o1wH8go1zA,https://www.youtube.com/watch?v=6dq42V28LAg,https://www.youtube.com/watch?v=YqZmT6T6nEk,https://www.youtube.com/watch?v=1gE33LTYUwo,https://www.youtube.com/watch?v=bM85MU-5hDY,https://www.youtube.com/watch?v=4zpMUuyVsZA,https://www.youtube.com/watch?v=eKrQPBUV_30,https://www.youtube.com/watch?v=VeN19z8MY1w,https://www.youtube.com/watch?v=6SorE8Zj_Ac,https://www.youtube.com/watch?v=SOYMeedH3I8,https://www.youtube.com/watch?v=biAVF3PUbBI,https://www.youtube.com/watch?v=WkNzm_fuKAw,https://www.youtube.com/watch?v=AfPVR5MvSTk,https://www.youtube.com/watch?v=v4sxOP9pM6o,https://www.youtube.com/watch?v=yAENTmKN1n0,https://www.youtube.com/watch?v=Bk8-vnero6M,https://www.youtube.com/watch?v=39Mi6di8Jv4,https://www.youtube.com/watch?v=Y__AP_llV30,https://www.youtube.com/watch?v=wmE8tPUdQeg,https://www.youtube.com/watch?v=wbymyJBVtvU,","Educação"
"Escola sem Partido derrota totalitarismo “do bem” na UFLA","108","20","1","3","0","https://www.youtube.com/watch?v=WSmfVR13NWo","2018-03-14T14:17:04.000Z","Bia Kicis e Miguel Nagib falam sobre a tentativa da Universidade Federal de Lavras, frustrada pelo Escola sem Partido, de obrigar calouros a participar de oficinas de feminismo, gênero e história “das lutas” do movimento LGBT.","['Doutrinação', 'UFLA', 'Ideologia']",True,"PT12M24S","https://i.ytimg.com/vi/WSmfVR13NWo/hqdefault.jpg","https://www.youtube.com/watch?v=QE3dVncYSJI,https://www.youtube.com/watch?v=T-QmdGDektg,https://www.youtube.com/watch?v=0R_M4aXfd8c,https://www.youtube.com/watch?v=GBhxei46Jyw,https://www.youtube.com/watch?v=OdpB7QkEcpc,https://www.youtube.com/watch?v=gXH7rep7sEg,https://www.youtube.com/watch?v=jFhLEj8o65Y,https://www.youtube.com/watch?v=5aKkQ8RN2dc,https://www.youtube.com/watch?v=9jIBmBa02GI,https://www.youtube.com/watch?v=Epi0V6AJY3A,https://www.youtube.com/watch?v=xcMJQascHLk,https://www.youtube.com/watch?v=VPVtmYRIwFc,https://www.youtube.com/watch?v=Ir1xmSBj5tg,https://www.youtube.com/watch?v=SwG3DslpQ48,https://www.youtube.com/watch?v=o7iGb8QAogk,https://www.youtube.com/watch?v=EENziGfR3MI,https://www.youtube.com/watch?v=FCAs7hTvkVE,https://www.youtube.com/watch?v=G6L706yg29c,https://www.youtube.com/watch?v=Dc7KxbfG380,https://www.youtube.com/watch?v=66lwH6ar6XA,https://www.youtube.com/watch?v=aNlXqvUSqF8,https://www.youtube.com/watch?v=AfPVR5MvSTk,https://www.youtube.com/watch?v=3KZ3bH3U_ec,https://www.youtube.com/watch?v=-fgF4oTorWI,https://www.youtube.com/watch?v=cS3N-OINRHs,https://www.youtube.com/watch?v=HuS5nGw4q9o,https://www.youtube.com/watch?v=nrz8-017t_M,https://www.youtube.com/watch?v=MlJD6T1WPOA,https://www.youtube.com/watch?v=D0unrTSue0Q,https://www.youtube.com/watch?v=zg6sHlyQ_Yc,https://www.youtube.com/watch?v=n9b7F59cOh4,https://www.youtube.com/watch?v=Td2BYsEL17E,https://www.youtube.com/watch?v=CnMvsF3BB5Q,https://www.youtube.com/watch?v=Q0DFyOhvmNA,https://www.youtube.com/watch?v=z1nov_0538M,https://www.youtube.com/watch?v=4GW9abYxlOA,https://www.youtube.com/watch?v=VeN19z8MY1w,https://www.youtube.com/watch?v=RtIAjWtzXlU,https://www.youtube.com/watch?v=d0HDqMsel-4,https://www.youtube.com/watch?v=wkBBW91jVEA,https://www.youtube.com/watch?v=yAENTmKN1n0,https://www.youtube.com/watch?v=YvQQyhrnAFg,https://www.youtube.com/watch?v=chJOV46wj9g,https://www.youtube.com/watch?v=biAVF3PUbBI,https://www.youtube.com/watch?v=CL2matYOY1A,https://www.youtube.com/watch?v=H28lAaS2alM,https://www.youtube.com/watch?v=3uyZGuRL98E,https://www.youtube.com/watch?v=mMGDGmyX9Gc,https://www.youtube.com/watch?v=gvLpA8YBEN8,https://www.youtube.com/watch?v=Ene7QTHPr-c,","Educação"
