"title","views","likes","dislikes","comments","favorites","url","publishedAt","description","tags","embeddable","duration","thumbnail","related_to_video","video_category"
"Reunião Comissão de Relações Exteriores e Defesa Nacional CRE.05.04.2018","29","3","0","disabled","0","https://www.youtube.com/watch?v=SF6v0cLFVyo","2018-04-06T15:22:29.000Z","","disabled",True,"PT2H10M50S","https://i.ytimg.com/vi/SF6v0cLFVyo/hqdefault.jpg","https://www.youtube.com/watch?v=pmEdcLPJlKU,https://www.youtube.com/watch?v=Dc5OiNgePAo,https://www.youtube.com/watch?v=kWj6milid5U,https://www.youtube.com/watch?v=ONH8ChuEIYI,https://www.youtube.com/watch?v=FrAoIMGnWW4,https://www.youtube.com/watch?v=sL28LDX8mwY,https://www.youtube.com/watch?v=J5LcweGq6b8,https://www.youtube.com/watch?v=99GuP1J_UMU,https://www.youtube.com/watch?v=UFjJ47brqFw,https://www.youtube.com/watch?v=2BPZDlHIFRQ,https://www.youtube.com/watch?v=bl1VQjYQIwE,https://www.youtube.com/watch?v=IBSdjuDgtYo,https://www.youtube.com/watch?v=PhhQl0MgZKk,https://www.youtube.com/watch?v=e6OgnDyMGM8,https://www.youtube.com/watch?v=xxFRf_Wj5Ec,https://www.youtube.com/watch?v=ot20R11FW28,https://www.youtube.com/watch?v=hjDIHhfLDRQ,https://www.youtube.com/watch?v=UV2JLAvspK4,https://www.youtube.com/watch?v=GXJuy6taU68,https://www.youtube.com/watch?v=OLHQL5AuPNk,https://www.youtube.com/watch?v=tD3lVZcrIHY,https://www.youtube.com/watch?v=o3LMrQvk7Jg,https://www.youtube.com/watch?v=lflmCm_gLXM,https://www.youtube.com/watch?v=_7xF7v-y7ow,https://www.youtube.com/watch?v=lUos0QiU_RQ,https://www.youtube.com/watch?v=jTI2RKBYzj8,https://www.youtube.com/watch?v=yc2FogI8ChA,https://www.youtube.com/watch?v=2afaXeFj5lU,https://www.youtube.com/watch?v=hqSsYD846Ns,https://www.youtube.com/watch?v=J5r8fLBPSY8,https://www.youtube.com/watch?v=pTtQy_yiqGk,https://www.youtube.com/watch?v=nGEe6FPGLQs,https://www.youtube.com/watch?v=520c3GpMZJA,https://www.youtube.com/watch?v=Qdn0Fd1GdoM,https://www.youtube.com/watch?v=BJ3cNVz7KNg,","Notícias e política"
"Conferência Parlamentar do 8º Fórum Mundial da Água 20.03.18","29","2","0","disabled","0","https://www.youtube.com/watch?v=M70RNrT9fH0","2018-03-27T20:00:32.000Z","","disabled",True,"PT3H5M42S","https://i.ytimg.com/vi/M70RNrT9fH0/hqdefault.jpg","https://www.youtube.com/watch?v=b-8jAuk1N1A,https://www.youtube.com/watch?v=TMyszR3By04,https://www.youtube.com/watch?v=kWj6milid5U,https://www.youtube.com/watch?v=Dc5OiNgePAo,https://www.youtube.com/watch?v=SF6v0cLFVyo,https://www.youtube.com/watch?v=ONH8ChuEIYI,https://www.youtube.com/watch?v=ze9ELPpOkac,https://www.youtube.com/watch?v=FrAoIMGnWW4,https://www.youtube.com/watch?v=99GuP1J_UMU,https://www.youtube.com/watch?v=J5LcweGq6b8,https://www.youtube.com/watch?v=GGVYh90EkHU,https://www.youtube.com/watch?v=Nc-1GIZD1t0,https://www.youtube.com/watch?v=PhhQl0MgZKk,https://www.youtube.com/watch?v=Sj2uvF8ywBA,https://www.youtube.com/watch?v=I-Ty7_-acbI,https://www.youtube.com/watch?v=rf_oVhMBtx8,https://www.youtube.com/watch?v=4euof2e_OsE,https://www.youtube.com/watch?v=bl1VQjYQIwE,https://www.youtube.com/watch?v=tDlIFFVXEIc,https://www.youtube.com/watch?v=kCX2QkNfKb4,https://www.youtube.com/watch?v=kGZnqb0V34M,https://www.youtube.com/watch?v=bwwJqyKPDFM,https://www.youtube.com/watch?v=CvTPsC_tP_o,https://www.youtube.com/watch?v=XMGbZLcseM4,https://www.youtube.com/watch?v=OLHQL5AuPNk,https://www.youtube.com/watch?v=MALM_fLFmbU,https://www.youtube.com/watch?v=7dmf6ikJ-7E,https://www.youtube.com/watch?v=hu4AHvMETCw,https://www.youtube.com/watch?v=_7xF7v-y7ow,https://www.youtube.com/watch?v=_aWT1rWYtM0,https://www.youtube.com/watch?v=V9QWRaoaRZM,https://www.youtube.com/watch?v=cZf6KABMbKg,https://www.youtube.com/watch?v=IB3BfgmZDY4,https://www.youtube.com/watch?v=ilmpaWFkweY,https://www.youtube.com/watch?v=JaKOmQTW3ZY,","Notícias e política"
"Reunião Comissão de Relações Exteriores.CRE.22.03.2018","18","3","1","disabled","0","https://www.youtube.com/watch?v=KRsweuzNFaw","2018-03-26T20:06:08.000Z","","disabled",True,"PT2H36M","https://i.ytimg.com/vi/KRsweuzNFaw/hqdefault.jpg","https://www.youtube.com/watch?v=Cz2HIRSx6ZM,https://www.youtube.com/watch?v=Dc5OiNgePAo,https://www.youtube.com/watch?v=SF6v0cLFVyo,https://www.youtube.com/watch?v=MBFSlyAh_dQ,https://www.youtube.com/watch?v=FrAoIMGnWW4,https://www.youtube.com/watch?v=ONH8ChuEIYI,https://www.youtube.com/watch?v=52NadktlNzQ,https://www.youtube.com/watch?v=1897bReoWsU,https://www.youtube.com/watch?v=99GuP1J_UMU,https://www.youtube.com/watch?v=OtozTo9ois8,https://www.youtube.com/watch?v=TGx1Ckidjmw,https://www.youtube.com/watch?v=UFjJ47brqFw,https://www.youtube.com/watch?v=4wkPGQzF6cw,https://www.youtube.com/watch?v=76DUaCs7wVU,https://www.youtube.com/watch?v=BLmwYfMA6ak,https://www.youtube.com/watch?v=9ITUydTYAx4,https://www.youtube.com/watch?v=dow0R0NJDRk,https://www.youtube.com/watch?v=2CFKgxAgNNM,https://www.youtube.com/watch?v=JMeNDNgHwKM,https://www.youtube.com/watch?v=wnia-9fgxQI,https://www.youtube.com/watch?v=zsdz0q2g3r8,https://www.youtube.com/watch?v=xxFRf_Wj5Ec,https://www.youtube.com/watch?v=mGh02v-TIhU,https://www.youtube.com/watch?v=MbBYnU_s4nY,https://www.youtube.com/watch?v=PoA5eFbLNPo,https://www.youtube.com/watch?v=-WdHIHDJsqU,https://www.youtube.com/watch?v=ot20R11FW28,https://www.youtube.com/watch?v=dd_ENPyk2qQ,https://www.youtube.com/watch?v=u7yievaTo6A,https://www.youtube.com/watch?v=6MBdyfEf-1c,https://www.youtube.com/watch?v=o3LMrQvk7Jg,https://www.youtube.com/watch?v=KOD1fuHUZgg,https://www.youtube.com/watch?v=bWy8SbMe1HM,https://www.youtube.com/watch?v=lITf6xf5nyI,https://www.youtube.com/watch?v=wJELKj9fmrY,https://www.youtube.com/watch?v=_7xF7v-y7ow,https://www.youtube.com/watch?v=J5r8fLBPSY8,https://www.youtube.com/watch?v=jTI2RKBYzj8,https://www.youtube.com/watch?v=hqSsYD846Ns,https://www.youtube.com/watch?v=pTtQy_yiqGk,https://www.youtube.com/watch?v=nGEe6FPGLQs,","Notícias e política"
"Reunião conjunta dos grupos de amizade Brasil-Marrocos. 21.03.2018 (com tradução)","30","5","0","1","0","https://www.youtube.com/watch?v=bl1VQjYQIwE","2018-03-22T14:29:28.000Z","","['brasil-marrocos', 'frances', 'senador collor', 'fernando collor', 'acordo']",True,"PT1H13M51S","https://i.ytimg.com/vi/bl1VQjYQIwE/hqdefault.jpg","https://www.youtube.com/watch?v=Cz2HIRSx6ZM,https://www.youtube.com/watch?v=m-rzGTI7hfk,https://www.youtube.com/watch?v=CVis4jDCvzQ,https://www.youtube.com/watch?v=ZW8fwuav6mQ,https://www.youtube.com/watch?v=yP-uStTlyvg,https://www.youtube.com/watch?v=lETXPq-TVv0,https://www.youtube.com/watch?v=IBSdjuDgtYo,https://www.youtube.com/watch?v=k-UHkVMZB80,https://www.youtube.com/watch?v=xcMJQascHLk,https://www.youtube.com/watch?v=Hhs982WCHdo,https://www.youtube.com/watch?v=zsdz0q2g3r8,https://www.youtube.com/watch?v=TBSyvrMR4yQ,https://www.youtube.com/watch?v=JzO5yWKTgKA,https://www.youtube.com/watch?v=V0C0SGaP4qM,https://www.youtube.com/watch?v=nJtR7ncvaDM,https://www.youtube.com/watch?v=vGHGszrIDv0,https://www.youtube.com/watch?v=v0cIYyYfv9Q,https://www.youtube.com/watch?v=CIznFkvr-0E,https://www.youtube.com/watch?v=H1kpuqyphe8,https://www.youtube.com/watch?v=xCBB5S2C4ho,https://www.youtube.com/watch?v=XHjs5fjv8FE,https://www.youtube.com/watch?v=5id7vDAOOoc,https://www.youtube.com/watch?v=qZGs574i9KE,https://www.youtube.com/watch?v=2lhxvpmldek,https://www.youtube.com/watch?v=q7E4XrfGGnE,https://www.youtube.com/watch?v=GrH8apsVryA,https://www.youtube.com/watch?v=1ZXL8IoM3gs,","Notícias e política"
"Reunião conjunta dos grupos de amizade Brasil-Marrocos. 21.08.18 (sem tradução)","256","8","0","0","0","https://www.youtube.com/watch?v=ZCt2t44sxrU","2018-03-22T14:05:10.000Z","","['brasil', 'marrocos', 'fernando collor', 'cre', 'brasil-narrocos', 'acordo', 'grupo', 'amizade']",True,"PT1H13M49S","https://i.ytimg.com/vi/ZCt2t44sxrU/hqdefault.jpg","https://www.youtube.com/watch?v=aLxOB7Kdonc,https://www.youtube.com/watch?v=oincz7cAhKw,https://www.youtube.com/watch?v=ZW8fwuav6mQ,https://www.youtube.com/watch?v=tRDciuWP18A,https://www.youtube.com/watch?v=4J3jBszRdm8,https://www.youtube.com/watch?v=ONH8ChuEIYI,https://www.youtube.com/watch?v=OtozTo9ois8,https://www.youtube.com/watch?v=kWj6milid5U,https://www.youtube.com/watch?v=NGYO2lb367o,https://www.youtube.com/watch?v=Nz7WM4_i1BU,https://www.youtube.com/watch?v=ZTD24UbMelA,https://www.youtube.com/watch?v=IBSdjuDgtYo,https://www.youtube.com/watch?v=bl1VQjYQIwE,https://www.youtube.com/watch?v=k-UHkVMZB80,https://www.youtube.com/watch?v=dIzND-k-sEE,https://www.youtube.com/watch?v=FrAoIMGnWW4,https://www.youtube.com/watch?v=8Nu23s7ht1U,https://www.youtube.com/watch?v=xCBB5S2C4ho,https://www.youtube.com/watch?v=TBSyvrMR4yQ,https://www.youtube.com/watch?v=QOQO3jKg_Ow,https://www.youtube.com/watch?v=H_DERuY98Tg,https://www.youtube.com/watch?v=1897bReoWsU,https://www.youtube.com/watch?v=J5LcweGq6b8,https://www.youtube.com/watch?v=MVeLTn8oX7c,https://www.youtube.com/watch?v=WkNzm_fuKAw,https://www.youtube.com/watch?v=lgvsDpvHKEs,https://www.youtube.com/watch?v=MlJD6T1WPOA,https://www.youtube.com/watch?v=GGVYh90EkHU,https://www.youtube.com/watch?v=Hhs982WCHdo,https://www.youtube.com/watch?v=MbBYnU_s4nY,https://www.youtube.com/watch?v=m5l4im_w8W4,https://www.youtube.com/watch?v=Moo22UIRYaA,https://www.youtube.com/watch?v=pqrjx4VZK-A,https://www.youtube.com/watch?v=FrtaW3aDBGY,https://www.youtube.com/watch?v=BS-jERxveRM,https://www.youtube.com/watch?v=2V1zqNAzB_E,https://www.youtube.com/watch?v=pZgUvCV0RyM,https://www.youtube.com/watch?v=9ZRFlbW4oxE,https://www.youtube.com/watch?v=WMe2YfnOrWk,https://www.youtube.com/watch?v=bWy8SbMe1HM,https://www.youtube.com/watch?v=mAVlp_r73Xk,https://www.youtube.com/watch?v=4ALWFNgVJyk,https://www.youtube.com/watch?v=HrdIbzkfpcc,https://www.youtube.com/watch?v=IUBv_LRYRvY,https://www.youtube.com/watch?v=H-XGCQu60Fw,https://www.youtube.com/watch?v=273rJLGwR2U,https://www.youtube.com/watch?v=BdAMfveFrQM,https://www.youtube.com/watch?v=RxqxNkNVWQw,https://www.youtube.com/watch?v=lUos0QiU_RQ,https://www.youtube.com/watch?v=2PtyhvAQsZA,","Notícias e política"
"2º Reunião Comissão de Relações ExterioresCRE.15.03.2018","34","2","0","disabled","0","https://www.youtube.com/watch?v=wJELKj9fmrY","2018-03-15T21:19:48.000Z","","disabled",True,"PT1H43M31S","https://i.ytimg.com/vi/wJELKj9fmrY/hqdefault.jpg","https://www.youtube.com/watch?v=Cz2HIRSx6ZM,https://www.youtube.com/watch?v=SF6v0cLFVyo,https://www.youtube.com/watch?v=_7xF7v-y7ow,https://www.youtube.com/watch?v=52NadktlNzQ,https://www.youtube.com/watch?v=Dc5OiNgePAo,https://www.youtube.com/watch?v=99GuP1J_UMU,https://www.youtube.com/watch?v=OtozTo9ois8,https://www.youtube.com/watch?v=frwomBgOyQg,https://www.youtube.com/watch?v=vImFwZ6ZQbA,https://www.youtube.com/watch?v=tRDciuWP18A,https://www.youtube.com/watch?v=FrAoIMGnWW4,https://www.youtube.com/watch?v=zsdz0q2g3r8,https://www.youtube.com/watch?v=s_9vrJb9A04,https://www.youtube.com/watch?v=FnhJZh-tj0U,https://www.youtube.com/watch?v=76DUaCs7wVU,https://www.youtube.com/watch?v=BLmwYfMA6ak,https://www.youtube.com/watch?v=KRsweuzNFaw,https://www.youtube.com/watch?v=MbBYnU_s4nY,https://www.youtube.com/watch?v=J5LcweGq6b8,https://www.youtube.com/watch?v=PyZAEdyBO4Y,https://www.youtube.com/watch?v=ZCt2t44sxrU,https://www.youtube.com/watch?v=JMeNDNgHwKM,https://www.youtube.com/watch?v=N31lCc8OOR0,https://www.youtube.com/watch?v=K9dFtKsdPUw,https://www.youtube.com/watch?v=Jqh8MMETc5k,https://www.youtube.com/watch?v=M70RNrT9fH0,https://www.youtube.com/watch?v=xWopDH7yXYw,https://www.youtube.com/watch?v=kUbKkoOB4ZA,https://www.youtube.com/watch?v=o3LMrQvk7Jg,https://www.youtube.com/watch?v=7cZVSBd4du4,https://www.youtube.com/watch?v=Cxqmu-EOdaQ,https://www.youtube.com/watch?v=DfX8OsjWvhI,https://www.youtube.com/watch?v=VcUwuPfcYGI,https://www.youtube.com/watch?v=Qk2ALMlvGEk,https://www.youtube.com/watch?v=nGEe6FPGLQs,https://www.youtube.com/watch?v=G4IeoONS3c0,https://www.youtube.com/watch?v=Bf2ipCFUtAw,https://www.youtube.com/watch?v=Fx-K4ZN-iXQ,","Notícias e política"
"Discurso Fernando Collor. 15.03.2018","233","6","0","disabled","0","https://www.youtube.com/watch?v=_7xF7v-y7ow","2018-03-15T20:32:46.000Z","","disabled",True,"PT24M20S","https://i.ytimg.com/vi/_7xF7v-y7ow/hqdefault.jpg","https://www.youtube.com/watch?v=Cz2HIRSx6ZM,https://www.youtube.com/watch?v=pmEdcLPJlKU,https://www.youtube.com/watch?v=o3LMrQvk7Jg,https://www.youtube.com/watch?v=xHsc-TzRmZY,https://www.youtube.com/watch?v=jsvayxnPwh4,https://www.youtube.com/watch?v=3x7lutEIBnw,https://www.youtube.com/watch?v=bIgnXXmw7b8,https://www.youtube.com/watch?v=VmFoc3BdAm4,https://www.youtube.com/watch?v=m-rzGTI7hfk,https://www.youtube.com/watch?v=t77-_y2DamU,https://www.youtube.com/watch?v=xecU01cR1wM,https://www.youtube.com/watch?v=ZAmtLqJRR2k,https://www.youtube.com/watch?v=7zjwbNQ7ls0,https://www.youtube.com/watch?v=jngxrUHda-0,https://www.youtube.com/watch?v=5k5Rnw08cG8,https://www.youtube.com/watch?v=65T1q7hLY1E,https://www.youtube.com/watch?v=Sj2uvF8ywBA,https://www.youtube.com/watch?v=Dorav1Uz-9w,https://www.youtube.com/watch?v=lhQCLI_vKFs,https://www.youtube.com/watch?v=dd_ENPyk2qQ,https://www.youtube.com/watch?v=Mb-OzczuGTE,https://www.youtube.com/watch?v=KI9wSrrm0QI,https://www.youtube.com/watch?v=qcQWw4czGPo,https://www.youtube.com/watch?v=cjylhle9o5g,https://www.youtube.com/watch?v=bs3dg5vKQQc,https://www.youtube.com/watch?v=k0lLiTxQI_g,https://www.youtube.com/watch?v=FdYM1fwffoM,https://www.youtube.com/watch?v=z1Tvv1AUdAI,https://www.youtube.com/watch?v=nG-sfiP-9xM,https://www.youtube.com/watch?v=LVlaD8xFJmc,https://www.youtube.com/watch?v=958-SWFwsgw,https://www.youtube.com/watch?v=K9dFtKsdPUw,https://www.youtube.com/watch?v=_7sMUYVHeNc,https://www.youtube.com/watch?v=UV2JLAvspK4,https://www.youtube.com/watch?v=7dn8XP-um6w,https://www.youtube.com/watch?v=kWj6milid5U,https://www.youtube.com/watch?v=VV7rOhArTN0,https://www.youtube.com/watch?v=nilwXhrHx6w,https://www.youtube.com/watch?v=ONH8ChuEIYI,https://www.youtube.com/watch?v=63gLai_Ofek,https://www.youtube.com/watch?v=5PX5r9UA9zw,https://www.youtube.com/watch?v=H2VbS-iLmRg,https://www.youtube.com/watch?v=1897bReoWsU,https://www.youtube.com/watch?v=2V3H_64BIQA,https://www.youtube.com/watch?v=GbGii6TQC_A,https://www.youtube.com/watch?v=4YgfgwbpDnY,https://www.youtube.com/watch?v=jxjELa6XHD4,https://www.youtube.com/watch?v=XiIfIptQ4j8,https://www.youtube.com/watch?v=G_uIT3ODo7E,https://www.youtube.com/watch?v=vbUvTfKY374,","Notícias e política"
"5º Reunião Comissão de Relações Exteriores e Defesa Nacional (CRE)08.03.2018","14","1","0","disabled","0","https://www.youtube.com/watch?v=1897bReoWsU","2018-03-14T13:40:31.000Z","","disabled",True,"PT2H40M","https://i.ytimg.com/vi/1897bReoWsU/hqdefault.jpg","https://www.youtube.com/watch?v=Cz2HIRSx6ZM,https://www.youtube.com/watch?v=99GuP1J_UMU,https://www.youtube.com/watch?v=frwomBgOyQg,https://www.youtube.com/watch?v=Dc5OiNgePAo,https://www.youtube.com/watch?v=kWj6milid5U,https://www.youtube.com/watch?v=SF6v0cLFVyo,https://www.youtube.com/watch?v=ONH8ChuEIYI,https://www.youtube.com/watch?v=FrAoIMGnWW4,https://www.youtube.com/watch?v=J5LcweGq6b8,https://www.youtube.com/watch?v=52NadktlNzQ,https://www.youtube.com/watch?v=MbBYnU_s4nY,https://www.youtube.com/watch?v=OtozTo9ois8,https://www.youtube.com/watch?v=R_MqmmQK-6o,https://www.youtube.com/watch?v=KRsweuzNFaw,https://www.youtube.com/watch?v=tRDciuWP18A,https://www.youtube.com/watch?v=zsdz0q2g3r8,https://www.youtube.com/watch?v=UFjJ47brqFw,https://www.youtube.com/watch?v=PhhQl0MgZKk,https://www.youtube.com/watch?v=dow0R0NJDRk,https://www.youtube.com/watch?v=cJr8Ryl44vs,https://www.youtube.com/watch?v=O43II_C0jVY,https://www.youtube.com/watch?v=st11ij_9kys,https://www.youtube.com/watch?v=M70RNrT9fH0,https://www.youtube.com/watch?v=RkxAEKMKMMk,https://www.youtube.com/watch?v=jhZPE2yW8Q0,https://www.youtube.com/watch?v=bl1VQjYQIwE,https://www.youtube.com/watch?v=kUbKkoOB4ZA,https://www.youtube.com/watch?v=jApv-l7Kqw0,https://www.youtube.com/watch?v=o3LMrQvk7Jg,https://www.youtube.com/watch?v=2M8mtxHjPpY,https://www.youtube.com/watch?v=ZCt2t44sxrU,https://www.youtube.com/watch?v=pTtQy_yiqGk,https://www.youtube.com/watch?v=bWy8SbMe1HM,https://www.youtube.com/watch?v=wJELKj9fmrY,https://www.youtube.com/watch?v=YcFQlSzZ3jI,https://www.youtube.com/watch?v=hZ3VNL817kw,https://www.youtube.com/watch?v=HK1LaT66bAk,https://www.youtube.com/watch?v=S7tO8-Zi0BA,https://www.youtube.com/watch?v=0BPrcnAHm4M,https://www.youtube.com/watch?v=NvEz-BSyik4,","Notícias e política"
"1º Reunião do Ciclo de Painéis de Debates 05.03.2018","54","2","0","disabled","0","https://www.youtube.com/watch?v=99GuP1J_UMU","2018-03-07T21:38:56.000Z","","disabled",True,"PT1H28M35S","https://i.ytimg.com/vi/99GuP1J_UMU/hqdefault.jpg","https://www.youtube.com/watch?v=-UWoV99Cx6Y,https://www.youtube.com/watch?v=RIDo_4HqtHU,https://www.youtube.com/watch?v=tRDciuWP18A,https://www.youtube.com/watch?v=vImFwZ6ZQbA,https://www.youtube.com/watch?v=m-rzGTI7hfk,https://www.youtube.com/watch?v=3c5cOZKJ6CM,https://www.youtube.com/watch?v=3x7lutEIBnw,https://www.youtube.com/watch?v=icc6MFRv-oo,https://www.youtube.com/watch?v=VmFoc3BdAm4,https://www.youtube.com/watch?v=aXvDjXdnG4Y,https://www.youtube.com/watch?v=gKa8yyPlZok,https://www.youtube.com/watch?v=x9xHJKXnVG8,https://www.youtube.com/watch?v=gXY3MtjkQ3I,https://www.youtube.com/watch?v=6s_K4qUckF8,https://www.youtube.com/watch?v=4iIdZ5o51Ys,https://www.youtube.com/watch?v=Seja0I7yL_M,https://www.youtube.com/watch?v=a0uN480n4Os,https://www.youtube.com/watch?v=rq8MXKJrLug,https://www.youtube.com/watch?v=khySR-LTnnY,https://www.youtube.com/watch?v=cKAcruUUZI4,https://www.youtube.com/watch?v=M64fQSn4uUQ,https://www.youtube.com/watch?v=Y56eHpqTxZM,https://www.youtube.com/watch?v=-j5VV6AAZ34,https://www.youtube.com/watch?v=7O3tKthXqNg,https://www.youtube.com/watch?v=b4HCzylnQWA,https://www.youtube.com/watch?v=qIheQ9_tgEo,https://www.youtube.com/watch?v=Kiu2d40v2ls,https://www.youtube.com/watch?v=WOo_gaGD4qE,https://www.youtube.com/watch?v=Fx-K4ZN-iXQ,https://www.youtube.com/watch?v=nAaIXBbM7D8,https://www.youtube.com/watch?v=J5LcweGq6b8,https://www.youtube.com/watch?v=bl1VQjYQIwE,https://www.youtube.com/watch?v=Dc5OiNgePAo,","Notícias e política"
"2º Reunião Comissão de Relações Exteriores e Defesa Nacional (CRE)01.03.2018","33","2","0","disabled","0","https://www.youtube.com/watch?v=MbBYnU_s4nY","2018-03-07T21:13:10.000Z","","disabled",True,"PT1H23M47S","https://i.ytimg.com/vi/MbBYnU_s4nY/hqdefault.jpg","https://www.youtube.com/watch?v=of2P9fzdXz4,https://www.youtube.com/watch?v=bl1VQjYQIwE,https://www.youtube.com/watch?v=SF6v0cLFVyo,https://www.youtube.com/watch?v=J5LcweGq6b8,https://www.youtube.com/watch?v=ONH8ChuEIYI,https://www.youtube.com/watch?v=99GuP1J_UMU,https://www.youtube.com/watch?v=kZI_VW911O8,https://www.youtube.com/watch?v=OtozTo9ois8,https://www.youtube.com/watch?v=52NadktlNzQ,https://www.youtube.com/watch?v=m-rzGTI7hfk,https://www.youtube.com/watch?v=1897bReoWsU,https://www.youtube.com/watch?v=7VUjtuPqKps,https://www.youtube.com/watch?v=xxFRf_Wj5Ec,https://www.youtube.com/watch?v=bkqMqSwEGiY,https://www.youtube.com/watch?v=KRsweuzNFaw,https://www.youtube.com/watch?v=UFjJ47brqFw,https://www.youtube.com/watch?v=JMeNDNgHwKM,https://www.youtube.com/watch?v=BLmwYfMA6ak,https://www.youtube.com/watch?v=QK7Sfgi2nsE,https://www.youtube.com/watch?v=frqNKSnsqLI,https://www.youtube.com/watch?v=Biz8pERHgd8,https://www.youtube.com/watch?v=mGh02v-TIhU,https://www.youtube.com/watch?v=vES8Hfmj380,https://www.youtube.com/watch?v=M70RNrT9fH0,https://www.youtube.com/watch?v=jhZPE2yW8Q0,https://www.youtube.com/watch?v=k2I9SO2xse4,https://www.youtube.com/watch?v=9ieab98ufKc,https://www.youtube.com/watch?v=jApv-l7Kqw0,https://www.youtube.com/watch?v=bWy8SbMe1HM,https://www.youtube.com/watch?v=EJyQpeIFZTE,https://www.youtube.com/watch?v=v5tPxymC2Bk,https://www.youtube.com/watch?v=HK1LaT66bAk,https://www.youtube.com/watch?v=jTI2RKBYzj8,https://www.youtube.com/watch?v=FeRi86DcfyA,https://www.youtube.com/watch?v=WB8rzhOdKxk,","Notícias e política"
"Minha pré-candidatura: a retomada de uma missão.","1969","55","5","disabled","0","https://www.youtube.com/watch?v=pmEdcLPJlKU","2018-02-06T17:11:38.000Z","","disabled",True,"PT22M27S","https://i.ytimg.com/vi/pmEdcLPJlKU/hqdefault.jpg","https://www.youtube.com/watch?v=2V3H_64BIQA,https://www.youtube.com/watch?v=sL28LDX8mwY,https://www.youtube.com/watch?v=3vhslFGLOFA,https://www.youtube.com/watch?v=ozxdf8pP8-g,https://www.youtube.com/watch?v=6dtaD-uU03o,https://www.youtube.com/watch?v=-WdHIHDJsqU,https://www.youtube.com/watch?v=m-rzGTI7hfk,https://www.youtube.com/watch?v=LVlaD8xFJmc,https://www.youtube.com/watch?v=bX0oI1qpGZk,https://www.youtube.com/watch?v=HxV8ZFu9fEY,https://www.youtube.com/watch?v=958-SWFwsgw,https://www.youtube.com/watch?v=99GuP1J_UMU,https://www.youtube.com/watch?v=zsdz0q2g3r8,https://www.youtube.com/watch?v=o3LMrQvk7Jg,https://www.youtube.com/watch?v=IBSdjuDgtYo,https://www.youtube.com/watch?v=oU2h4LsVOeM,https://www.youtube.com/watch?v=96oDqrSi1XM,https://www.youtube.com/watch?v=fF0j071eMiI,https://www.youtube.com/watch?v=GyTya5ivG1M,https://www.youtube.com/watch?v=vQi2Xrs8NPc,https://www.youtube.com/watch?v=fWQQcDfrGJk,https://www.youtube.com/watch?v=l9csoj6sS8o,https://www.youtube.com/watch?v=H2VbS-iLmRg,https://www.youtube.com/watch?v=bIgnXXmw7b8,https://www.youtube.com/watch?v=GgVMVmTdPAo,https://www.youtube.com/watch?v=o8pMCVAkKp0,https://www.youtube.com/watch?v=nG-sfiP-9xM,https://www.youtube.com/watch?v=3lrff9SvXBo,https://www.youtube.com/watch?v=93qQBLaqB6w,https://www.youtube.com/watch?v=MlJD6T1WPOA,https://www.youtube.com/watch?v=GfQlB8EzhS4,https://www.youtube.com/watch?v=65T1q7hLY1E,https://www.youtube.com/watch?v=T4HCQLYlPxc,https://www.youtube.com/watch?v=WcfvJATjLDQ,https://www.youtube.com/watch?v=1JHQTqd-KHI,https://www.youtube.com/watch?v=fSMNrequJGc,https://www.youtube.com/watch?v=DAcSyl-wSXY,https://www.youtube.com/watch?v=Xhbp4OoBY08,https://www.youtube.com/watch?v=NZ5i0KZKWfE,https://www.youtube.com/watch?v=rq8MXKJrLug,https://www.youtube.com/watch?v=WHDy7varTnI,https://www.youtube.com/watch?v=PLAtyFO-J5o,https://www.youtube.com/watch?v=dd_ENPyk2qQ,https://www.youtube.com/watch?v=bZ2J1RQw0qM,https://www.youtube.com/watch?v=Dc5OiNgePAo,https://www.youtube.com/watch?v=SF6v0cLFVyo,https://www.youtube.com/watch?v=YtpNVb6WBS8,https://www.youtube.com/watch?v=FwMTcAUS-Xs,https://www.youtube.com/watch?v=ncHwwSJdZaQ,https://www.youtube.com/watch?v=FpAxzCQTUco,","Notícias e política"
