"title","views","likes","dislikes","comments","favorites","url","publishedAt","description","tags","embeddable","duration","thumbnail","related_to_video","video_category"
"Jornada de Lutas da UBES - Edson Luís e Marielle Franco, presentes!","58","6","8","3","0","https://www.youtube.com/watch?v=RmDDFwIGVJI","2018-04-16T21:14:10.000Z","Ato realizado no Rio de Janeiro em 28/03/2018.
Reportagem: Nathália Pesciotta
Produção e edição: Maiakovski Pinheiro e Yuri Salvador","['Rio de Janeiro', 'Marielle Franco', 'Edson Luís', 'Jornada de Lutas', 'UBES', 'UNE']",True,"PT4M9S","https://i.ytimg.com/vi/RmDDFwIGVJI/hqdefault.jpg","https://www.youtube.com/watch?v=0FTNkz-mwF8,https://www.youtube.com/watch?v=_-Z-EPGpbnk,https://www.youtube.com/watch?v=oincz7cAhKw,https://www.youtube.com/watch?v=xRU5dZw8EnE,https://www.youtube.com/watch?v=CS6QRolP_xE,https://www.youtube.com/watch?v=gPEfsTky_jY,https://www.youtube.com/watch?v=v2Jgu_gHyeM,https://www.youtube.com/watch?v=oYatamNJW2A,https://www.youtube.com/watch?v=_Eg35_c1Nnk,https://www.youtube.com/watch?v=F0gGBDiEuos,https://www.youtube.com/watch?v=VB_UHARrgfs,https://www.youtube.com/watch?v=EPsb_g3NVNs,https://www.youtube.com/watch?v=_DQ05_MXHlo,https://www.youtube.com/watch?v=39-yBsX0qNo,https://www.youtube.com/watch?v=buDe9vaiex8,https://www.youtube.com/watch?v=Vw7BlSkaK1o,https://www.youtube.com/watch?v=opHSVlIAApY,https://www.youtube.com/watch?v=bIgnXXmw7b8,https://www.youtube.com/watch?v=OTuRuJBIX5c,https://www.youtube.com/watch?v=-W1gaFFbmOA,https://www.youtube.com/watch?v=ecYMjD1bXCA,https://www.youtube.com/watch?v=YbdiDajIFhk,https://www.youtube.com/watch?v=5fJYVxXk22I,https://www.youtube.com/watch?v=u7yievaTo6A,https://www.youtube.com/watch?v=Q0SRyKK-A1I,https://www.youtube.com/watch?v=hX9TQmNYZCM,https://www.youtube.com/watch?v=Kiu2d40v2ls,https://www.youtube.com/watch?v=lmbM5HyV8Zo,https://www.youtube.com/watch?v=vINb6eqA5JQ,https://www.youtube.com/watch?v=QlLrQBvYgB8,","Sem fins lucrativos/ativismo"
"Boletim Nossa Voz 23/03/18","507","4","20","2","0","https://www.youtube.com/watch?v=jBGURrm6DkQ","2018-03-23T21:46:16.000Z","As principais notícias da semana no site da União Nacional dos Estudantes.","disabled",True,"PT51S","https://i.ytimg.com/vi/jBGURrm6DkQ/hqdefault.jpg","https://www.youtube.com/watch?v=fWeObcSpupQ,https://www.youtube.com/watch?v=Al2DUX_VUy0,https://www.youtube.com/watch?v=xP4T3vzcuOE,https://www.youtube.com/watch?v=sL28LDX8mwY,https://www.youtube.com/watch?v=oincz7cAhKw,https://www.youtube.com/watch?v=r1UBtgw2Jew,https://www.youtube.com/watch?v=JjRRP1qluFs,https://www.youtube.com/watch?v=yyHc3_jlzqM,https://www.youtube.com/watch?v=0FTNkz-mwF8,https://www.youtube.com/watch?v=yNtQfzh9kR4,https://www.youtube.com/watch?v=ha0Z8J25RRw,https://www.youtube.com/watch?v=RAOMNTp988E,https://www.youtube.com/watch?v=gPEfsTky_jY,https://www.youtube.com/watch?v=o79VPhf_2UE,https://www.youtube.com/watch?v=UQWyVRvdj_Q,https://www.youtube.com/watch?v=Zxihi4ED-3c,https://www.youtube.com/watch?v=f-h0e2flvMw,https://www.youtube.com/watch?v=Hl4zt6e-fAo,https://www.youtube.com/watch?v=u66feZ-QrZw,https://www.youtube.com/watch?v=99SphC7qFs8,https://www.youtube.com/watch?v=9EJsycd5mLE,https://www.youtube.com/watch?v=Da7dqCqEJmA,https://www.youtube.com/watch?v=X-cvSV7hC84,https://www.youtube.com/watch?v=IEyMqOg_yrY,https://www.youtube.com/watch?v=7Qau5ImEg_U,https://www.youtube.com/watch?v=QIti5NOi1CA,https://www.youtube.com/watch?v=6dq42V28LAg,https://www.youtube.com/watch?v=0qqDfxM5Qrw,https://www.youtube.com/watch?v=DE33QTz2D1A,https://www.youtube.com/watch?v=aqsE8OxjzKY,https://www.youtube.com/watch?v=DZxRB3-pmGs,https://www.youtube.com/watch?v=ER-NehHC3DM,https://www.youtube.com/watch?v=ch6Cbf7V2e4,https://www.youtube.com/watch?v=zQbsKuzvnuw,https://www.youtube.com/watch?v=jYs_vCaxy-0,https://www.youtube.com/watch?v=fH9hkbMMT-M,https://www.youtube.com/watch?v=irAzgOGV5bc,https://www.youtube.com/watch?v=UD0YOXoYb7o,https://www.youtube.com/watch?v=fXrr60JF8w4,https://www.youtube.com/watch?v=_loiQtGboRo,https://www.youtube.com/watch?v=uYzgGvMcC_8,https://www.youtube.com/watch?v=el_JXKR3Ez4,https://www.youtube.com/watch?v=yM2sDQWIQs4,https://www.youtube.com/watch?v=1ZXL8IoM3gs,https://www.youtube.com/watch?v=FW3fs7jkrs8,https://www.youtube.com/watch?v=6pKVLf2tymk,https://www.youtube.com/watch?v=Omd2o6tq7yA,https://www.youtube.com/watch?v=tSCHFtYThvU,https://www.youtube.com/watch?v=FW2lKI7e2w8,","Sem fins lucrativos/ativismo"
"Boletim Nossa Voz 16 03 2018","56","7","1","0","0","https://www.youtube.com/watch?v=_dO1EF_iZgc","2018-03-16T20:11:56.000Z","","disabled",True,"PT58S","https://i.ytimg.com/vi/_dO1EF_iZgc/hqdefault.jpg","https://www.youtube.com/watch?v=fWQQcDfrGJk,https://www.youtube.com/watch?v=1cWepL-jPMA,https://www.youtube.com/watch?v=Yx4Hgbk2GA0,https://www.youtube.com/watch?v=jBGURrm6DkQ,https://www.youtube.com/watch?v=S4wCOtRMnF8,https://www.youtube.com/watch?v=G6Ay7cD8CMg,https://www.youtube.com/watch?v=d_zZxZ7YlTg,https://www.youtube.com/watch?v=gFPeItDp1Pk,https://www.youtube.com/watch?v=qEChvydiGsY,https://www.youtube.com/watch?v=TyHvyGVs42U,https://www.youtube.com/watch?v=7KiQfox1JPs,https://www.youtube.com/watch?v=ze71sIInvF4,","Sem fins lucrativos/ativismo"
"Vem aí... UNE Volante!","216","7","4","2","0","https://www.youtube.com/watch?v=d_zZxZ7YlTg","2018-03-13T21:37:08.000Z","","disabled",True,"PT42S","https://i.ytimg.com/vi/d_zZxZ7YlTg/hqdefault.jpg","https://www.youtube.com/watch?v=fWeObcSpupQ,https://www.youtube.com/watch?v=tWm9ef2yacA,https://www.youtube.com/watch?v=hdc429jVPlQ,https://www.youtube.com/watch?v=B6wN-1ZK17c,https://www.youtube.com/watch?v=sL28LDX8mwY,https://www.youtube.com/watch?v=5GRS-fBcnJ8,https://www.youtube.com/watch?v=a1hSz7ZyMLs,https://www.youtube.com/watch?v=a_IcDSLKElo,https://www.youtube.com/watch?v=BDRq0Z6UP9w,https://www.youtube.com/watch?v=o79VPhf_2UE,https://www.youtube.com/watch?v=Yx4Hgbk2GA0,https://www.youtube.com/watch?v=RmDDFwIGVJI,https://www.youtube.com/watch?v=t6aYA9lhGEk,https://www.youtube.com/watch?v=3c5cOZKJ6CM,https://www.youtube.com/watch?v=D9CQ448vnz0,https://www.youtube.com/watch?v=2hfRG5XtAOw,https://www.youtube.com/watch?v=AnkcJjzh4Bk,https://www.youtube.com/watch?v=_dO1EF_iZgc,https://www.youtube.com/watch?v=o3LMrQvk7Jg,https://www.youtube.com/watch?v=epAoGqQwLxQ,https://www.youtube.com/watch?v=S4wCOtRMnF8,https://www.youtube.com/watch?v=Y3jP3hX8Yuc,https://www.youtube.com/watch?v=0p5IUC3r3js,https://www.youtube.com/watch?v=7KiQfox1JPs,https://www.youtube.com/watch?v=mQfU1DgKObs,https://www.youtube.com/watch?v=uxgYa58LsZ0,https://www.youtube.com/watch?v=G6Ay7cD8CMg,https://www.youtube.com/watch?v=LxlZ_RLHuk0,https://www.youtube.com/watch?v=Lrconj7KDDY,https://www.youtube.com/watch?v=8FG3JhhKx8c,https://www.youtube.com/watch?v=E1AC_k9izjY,https://www.youtube.com/watch?v=2N4L9igvdC0,","Sem fins lucrativos/ativismo"
"Boletim Nossa Voz 09/03/2018","55","3","3","0","0","https://www.youtube.com/watch?v=mqx-6MXzGao","2018-03-09T19:50:22.000Z","As principais notícias da semana no site da União Nacional dos Estudantes.","disabled",True,"PT50S","https://i.ytimg.com/vi/mqx-6MXzGao/hqdefault.jpg","https://www.youtube.com/watch?v=P3Xe0CevZdw,https://www.youtube.com/watch?v=fWQQcDfrGJk,https://www.youtube.com/watch?v=gYAAtjrk-Vc,https://www.youtube.com/watch?v=B6wN-1ZK17c,https://www.youtube.com/watch?v=5GRS-fBcnJ8,https://www.youtube.com/watch?v=_dO1EF_iZgc,https://www.youtube.com/watch?v=0p5IUC3r3js,https://www.youtube.com/watch?v=RxYbd7Tvi7U,https://www.youtube.com/watch?v=Yx4Hgbk2GA0,https://www.youtube.com/watch?v=AJ92_BkZpyI,https://www.youtube.com/watch?v=S4wCOtRMnF8,https://www.youtube.com/watch?v=jBGURrm6DkQ,https://www.youtube.com/watch?v=eIho2S0ZahI,https://www.youtube.com/watch?v=urOmkgn4ea4,https://www.youtube.com/watch?v=JyoNBlE0eEw,https://www.youtube.com/watch?v=UQWyVRvdj_Q,https://www.youtube.com/watch?v=lF8em4uPdCg,https://www.youtube.com/watch?v=Mv0SqWy02Xs,https://www.youtube.com/watch?v=XbEm8kY8ETk,https://www.youtube.com/watch?v=a1hSz7ZyMLs,https://www.youtube.com/watch?v=mOB0mQoZoAs,https://www.youtube.com/watch?v=2Qa9YDgtcaM,https://www.youtube.com/watch?v=9EJsycd5mLE,https://www.youtube.com/watch?v=mQfU1DgKObs,https://www.youtube.com/watch?v=Gxogunzt3Zk,https://www.youtube.com/watch?v=6rPFvLUWkzs,https://www.youtube.com/watch?v=AKvL62yxp3I,https://www.youtube.com/watch?v=EQ1HKCYJM5U,https://www.youtube.com/watch?v=LxlZ_RLHuk0,https://www.youtube.com/watch?v=2XyNU8MVyEo,https://www.youtube.com/watch?v=RvOnXh3NN9w,https://www.youtube.com/watch?v=GXJuy6taU68,https://www.youtube.com/watch?v=fJ9rUzIMcZQ,https://www.youtube.com/watch?v=0uCu0eJ0Waw,https://www.youtube.com/watch?v=8VYV_hY4C0o,https://www.youtube.com/watch?v=TBHc2S2p_7I,https://www.youtube.com/watch?v=3qK--YNRrNw,https://www.youtube.com/watch?v=I67_qMU7ka4,https://www.youtube.com/watch?v=8FG3JhhKx8c,https://www.youtube.com/watch?v=MujRLvZ61jE,https://www.youtube.com/watch?v=3pCCjHDPq6U,https://www.youtube.com/watch?v=2N4L9igvdC0,","Sem fins lucrativos/ativismo"
"Boletim Nossa Voz 2/3/2018","40","2","0","0","0","https://www.youtube.com/watch?v=Y3jP3hX8Yuc","2018-03-02T20:16:15.000Z","A principais notícias da semana no site da União Nacional dos Estudantes","disabled",True,"PT57S","https://i.ytimg.com/vi/Y3jP3hX8Yuc/hqdefault.jpg","https://www.youtube.com/watch?v=fWeObcSpupQ,https://www.youtube.com/watch?v=yuNBk-Zqep8,https://www.youtube.com/watch?v=Z-B00QrWfB4,https://www.youtube.com/watch?v=0p5IUC3r3js,https://www.youtube.com/watch?v=RmDDFwIGVJI,https://www.youtube.com/watch?v=d_zZxZ7YlTg,https://www.youtube.com/watch?v=0u07n8iUfy0,https://www.youtube.com/watch?v=2hfRG5XtAOw,https://www.youtube.com/watch?v=gFPeItDp1Pk,https://www.youtube.com/watch?v=t6aYA9lhGEk,https://www.youtube.com/watch?v=lF8em4uPdCg,https://www.youtube.com/watch?v=qoyNoEuiLE8,https://www.youtube.com/watch?v=PIb6AZdTr-A,https://www.youtube.com/watch?v=Gxogunzt3Zk,https://www.youtube.com/watch?v=M9BNoNFKCBI,https://www.youtube.com/watch?v=XaXHtlYUppI,https://www.youtube.com/watch?v=rsfY4pYvbRY,https://www.youtube.com/watch?v=LxlZ_RLHuk0,https://www.youtube.com/watch?v=nLpx3fB_IAA,https://www.youtube.com/watch?v=QZL2NrrhjHY,https://www.youtube.com/watch?v=ZC7KMKnjO9M,https://www.youtube.com/watch?v=NXkyH7wZZ44,https://www.youtube.com/watch?v=KxivjyLqitw,https://www.youtube.com/watch?v=-XqqLU9wDeA,https://www.youtube.com/watch?v=3qK--YNRrNw,https://www.youtube.com/watch?v=PL_BZ4RSLUA,https://www.youtube.com/watch?v=wELykRDh374,https://www.youtube.com/watch?v=UXDB2yOy9Cw,https://www.youtube.com/watch?v=h7_Mfw7l8dk,https://www.youtube.com/watch?v=hJHMBgAGwRc,https://www.youtube.com/watch?v=28iW_O5qWfU,https://www.youtube.com/watch?v=-Y94nlhj3ag,https://www.youtube.com/watch?v=Xz-MXOuYBos,https://www.youtube.com/watch?v=0KmJNEUqakU,https://www.youtube.com/watch?v=skoV9QR1QCM,https://www.youtube.com/watch?v=2N4L9igvdC0,","Sem fins lucrativos/ativismo"
"Boletim Nossa Voz 23/02/18","63","3","0","0","0","https://www.youtube.com/watch?v=S4wCOtRMnF8","2018-02-23T20:01:07.000Z","A principais notícias da semana no site da União Nacional dos Estudantes.","disabled",True,"PT50S","https://i.ytimg.com/vi/S4wCOtRMnF8/hqdefault.jpg","https://www.youtube.com/watch?v=S6ZGrC24ic8,https://www.youtube.com/watch?v=i7OTR9mfEQ0,https://www.youtube.com/watch?v=fWQQcDfrGJk,https://www.youtube.com/watch?v=TWnJUJuEWHI,https://www.youtube.com/watch?v=sL28LDX8mwY,https://www.youtube.com/watch?v=tJhSRDiljxM,https://www.youtube.com/watch?v=r1UBtgw2Jew,https://www.youtube.com/watch?v=vImFwZ6ZQbA,https://www.youtube.com/watch?v=xecU01cR1wM,https://www.youtube.com/watch?v=CJh0Eby0HqA,https://www.youtube.com/watch?v=Dgq20TERfm4,https://www.youtube.com/watch?v=FM2lPhfPBq4,https://www.youtube.com/watch?v=mPFWD65E2HQ,https://www.youtube.com/watch?v=jPoLeJJsbCw,https://www.youtube.com/watch?v=GM04ReuNeB4,https://www.youtube.com/watch?v=luWm09-3XsQ,https://www.youtube.com/watch?v=KoD_-L3fTK8,https://www.youtube.com/watch?v=2d48AIvxudI,https://www.youtube.com/watch?v=LPC_nSPX9KQ,https://www.youtube.com/watch?v=LFbtG4291xs,https://www.youtube.com/watch?v=CPKq9sDIs2M,https://www.youtube.com/watch?v=nPzLabRTsvw,https://www.youtube.com/watch?v=JULkG_iO1r4,https://www.youtube.com/watch?v=MmcKwT7cW44,https://www.youtube.com/watch?v=UY_UC78QIWw,https://www.youtube.com/watch?v=bRquKkPVOZA,https://www.youtube.com/watch?v=S806-t6KlSk,https://www.youtube.com/watch?v=NUMa0QkPzns,https://www.youtube.com/watch?v=1ZXL8IoM3gs,https://www.youtube.com/watch?v=ze71sIInvF4,","Sem fins lucrativos/ativismo"
"Boletim Nossa Voz 9/2/2018","119","3","0","0","0","https://www.youtube.com/watch?v=0p5IUC3r3js","2018-02-09T16:09:26.000Z","As principais notícias da semana no site da União Nacional dos Estudantes.","disabled",True,"PT47S","https://i.ytimg.com/vi/0p5IUC3r3js/hqdefault.jpg","https://www.youtube.com/watch?v=LShoAKfEds8,https://www.youtube.com/watch?v=_Xn3DKP-ST8,https://www.youtube.com/watch?v=sL28LDX8mwY,https://www.youtube.com/watch?v=_dO1EF_iZgc,https://www.youtube.com/watch?v=mqx-6MXzGao,https://www.youtube.com/watch?v=5GRS-fBcnJ8,https://www.youtube.com/watch?v=Yx4Hgbk2GA0,https://www.youtube.com/watch?v=jBGURrm6DkQ,https://www.youtube.com/watch?v=S4wCOtRMnF8,https://www.youtube.com/watch?v=FM2lPhfPBq4,https://www.youtube.com/watch?v=mQfU1DgKObs,https://www.youtube.com/watch?v=RmDDFwIGVJI,https://www.youtube.com/watch?v=0FTNkz-mwF8,https://www.youtube.com/watch?v=m3nBh6KI82c,https://www.youtube.com/watch?v=ao8L-0nSYzg,https://www.youtube.com/watch?v=fWeObcSpupQ,https://www.youtube.com/watch?v=a_IcDSLKElo,https://www.youtube.com/watch?v=NuIAYHVeFYs,https://www.youtube.com/watch?v=2BPZDlHIFRQ,https://www.youtube.com/watch?v=LxlZ_RLHuk0,https://www.youtube.com/watch?v=8xvZHvKMWMI,https://www.youtube.com/watch?v=tWm9ef2yacA,https://www.youtube.com/watch?v=YR5ApYxkU-U,https://www.youtube.com/watch?v=JULkG_iO1r4,https://www.youtube.com/watch?v=WaiSV9ElY7k,https://www.youtube.com/watch?v=1AZCXdQdWTQ,https://www.youtube.com/watch?v=J6-8DQALGt4,https://www.youtube.com/watch?v=ZxL3o3JijbI,https://www.youtube.com/watch?v=ZC7KMKnjO9M,https://www.youtube.com/watch?v=6bCZXYv8v8I,https://www.youtube.com/watch?v=U90Jsh7_iNc,https://www.youtube.com/watch?v=prj6hwgRt-w,https://www.youtube.com/watch?v=Mi_RQjI5E-w,https://www.youtube.com/watch?v=AnkcJjzh4Bk,https://www.youtube.com/watch?v=bRquKkPVOZA,https://www.youtube.com/watch?v=FhlQ6dbi1uQ,https://www.youtube.com/watch?v=UezzSY0-LjU,https://www.youtube.com/watch?v=dykbcBILtFk,https://www.youtube.com/watch?v=UXDB2yOy9Cw,https://www.youtube.com/watch?v=rFNJ1zHK4E8,https://www.youtube.com/watch?v=wELykRDh374,https://www.youtube.com/watch?v=Xz-MXOuYBos,https://www.youtube.com/watch?v=rXQ3utV5N1w,https://www.youtube.com/watch?v=-Y94nlhj3ag,https://www.youtube.com/watch?v=2N4L9igvdC0,","Sem fins lucrativos/ativismo"
