"title","views","likes","dislikes","comments","favorites","url","publishedAt","description","tags","embeddable","duration","thumbnail","related_to_video","video_category"
"Dra. Bel Saide fala sobre Ginecologia Natural","38","0","0","0","0","https://www.youtube.com/watch?v=_KM9LXXzMj8","2018-04-07T02:47:20.000Z","Participe de um bate-papo sobre ginecologia natural com a Dra. Bel Saide e ainda de quebra ganhe o e-book ""Ginecologia Sem Hormônios"" além de outras recompensas! 

Apoie nossa campanha no www.catarse.me/naomekahlo","['ginecologia', 'ginecologia natural']",True,"PT1M4S","https://i.ytimg.com/vi/_KM9LXXzMj8/hqdefault.jpg","https://www.youtube.com/watch?v=ZfkzOknquq0,https://www.youtube.com/watch?v=Axr10vuFGCw,https://www.youtube.com/watch?v=gNCOr7Ki2Eg,https://www.youtube.com/watch?v=OloGKHNKQ7U,https://www.youtube.com/watch?v=XNU38k3BSOk,https://www.youtube.com/watch?v=lLAluLcWdJM,https://www.youtube.com/watch?v=7F5ozxUxUBE,https://www.youtube.com/watch?v=dyS2yRXMVoY,https://www.youtube.com/watch?v=41MaZufHLtk,https://www.youtube.com/watch?v=mJJKHxm37W8,https://www.youtube.com/watch?v=tMwmUlKlL-I,https://www.youtube.com/watch?v=cwoeWwTfiwA,https://www.youtube.com/watch?v=pVO_ASKprFQ,https://www.youtube.com/watch?v=vXfXwPQdxtU,https://www.youtube.com/watch?v=_IAPPsbHqxA,https://www.youtube.com/watch?v=2cUXW6ep9eI,https://www.youtube.com/watch?v=E9oSFscFpSU,https://www.youtube.com/watch?v=CUg_rR--sAE,https://www.youtube.com/watch?v=F0UVtuoTAGI,https://www.youtube.com/watch?v=MzNuvSg1ARk,https://www.youtube.com/watch?v=Sy_dAUvui5Y,https://www.youtube.com/watch?v=dotFp-cwigE,https://www.youtube.com/watch?v=0L8-Ka8OTtU,https://www.youtube.com/watch?v=FR9CLSA-HfM,https://www.youtube.com/watch?v=DgAGJS0Jnnw,https://www.youtube.com/watch?v=XxANnXXyZCg,","Pessoas e blogs"
"Últimos dias!","21","2","0","0","0","https://www.youtube.com/watch?v=7JTQIOKtOkI","2018-04-06T13:47:02.000Z","Faltam apenas 4 dias para o fim da nossa campanha!

Nossa campanha funciona no modelo ""Tudo ou Nada"", ou seja, o Não Me Kahlo só vai ser uma ONG se batermos a meta. Caso não, o valor arrecadado é devolvido aos doadores.

Ainda dá tempo de apoiar nosso projeto! Visite www.catarse.me/naomekahlo","disabled",True,"PT21S","https://i.ytimg.com/vi/7JTQIOKtOkI/hqdefault.jpg","https://www.youtube.com/watch?v=hmHR0fCQfXM,https://www.youtube.com/watch?v=70zQZH7GZng,https://www.youtube.com/watch?v=w5Q0JII9ohg,https://www.youtube.com/watch?v=VfITgh0Sp-M,https://www.youtube.com/watch?v=28nU46pssss,https://www.youtube.com/watch?v=X3LxwIDLwNg,https://www.youtube.com/watch?v=u0_4JyzxFAg,https://www.youtube.com/watch?v=SkHMWLvzDiY,https://www.youtube.com/watch?v=aagL8hqHv2E,https://www.youtube.com/watch?v=Uwxvc3e61ds,https://www.youtube.com/watch?v=1clx5GhHDRI,https://www.youtube.com/watch?v=bWTM7UtW_ko,https://www.youtube.com/watch?v=RUrPJziLSXE,https://www.youtube.com/watch?v=0K0wNg3HLQw,https://www.youtube.com/watch?v=kOKpQsQAuEM,https://www.youtube.com/watch?v=ianhXkoF0b4,https://www.youtube.com/watch?v=MdzsElFySzc,https://www.youtube.com/watch?v=OofoDoqzgV8,https://www.youtube.com/watch?v=Rg2qtQo6HME,https://www.youtube.com/watch?v=S7q_XbIGSxY,https://www.youtube.com/watch?v=LNGmk9SgfCQ,https://www.youtube.com/watch?v=gHRN2TX7i8A,https://www.youtube.com/watch?v=a18ibEFJVr4,https://www.youtube.com/watch?v=iX3d8vxGyO4,https://www.youtube.com/watch?v=IVkvJYb8q8Y,https://www.youtube.com/watch?v=JlMZurvzIPc,https://www.youtube.com/watch?v=M92Uzr87cUQ,https://www.youtube.com/watch?v=tyZ7MlJFbfE,https://www.youtube.com/watch?v=dngVRkf-vaw,https://www.youtube.com/watch?v=L7gduJeB9iY,https://www.youtube.com/watch?v=8TkyaqHk7X8,https://www.youtube.com/watch?v=1Pn8b_c4hLg,","Pessoas e blogs"
"O 8 de Março já passou","50","13","0","0","0","https://www.youtube.com/watch?v=eyv2IdtVwOU","2018-03-12T18:15:00.000Z","E o que fica?

Apoie nossa campanha: www.catarse.me/naomekahlo","['mulheres', 'igualdade']",True,"PT46S","https://i.ytimg.com/vi/eyv2IdtVwOU/hqdefault.jpg","https://www.youtube.com/watch?v=PjMJ2gf2_O4,https://www.youtube.com/watch?v=MI0Ql_jEmb4,https://www.youtube.com/watch?v=526SFVzbFTc,https://www.youtube.com/watch?v=9fxgM-GEHz0,https://www.youtube.com/watch?v=liEdVwGsw6k,https://www.youtube.com/watch?v=VfITgh0Sp-M,https://www.youtube.com/watch?v=GSdtYuN54oI,https://www.youtube.com/watch?v=9VpB5b6AmZQ,https://www.youtube.com/watch?v=hepIiFKG54Q,https://www.youtube.com/watch?v=l3q-TCoUYtc,https://www.youtube.com/watch?v=BXcEt_37bSA,https://www.youtube.com/watch?v=j0zvWg6rO0I,https://www.youtube.com/watch?v=NFzkXU-yY6Q,https://www.youtube.com/watch?v=jE_ALivCWFg,https://www.youtube.com/watch?v=IfBJiW5kLe8,https://www.youtube.com/watch?v=2uXtibnbjtU,https://www.youtube.com/watch?v=Sw1PBz9yy2E,https://www.youtube.com/watch?v=bMex9cerJvY,https://www.youtube.com/watch?v=eQJSGZjgtf0,https://www.youtube.com/watch?v=LW_8v9AR_kc,https://www.youtube.com/watch?v=fByNJEIwbRE,https://www.youtube.com/watch?v=kvgAzstRW9s,https://www.youtube.com/watch?v=PjpSOD-BSXA,https://www.youtube.com/watch?v=vu-vSRrb_88,https://www.youtube.com/watch?v=as5YVs1F4J4,https://www.youtube.com/watch?v=KYZfOaxV7pw,https://www.youtube.com/watch?v=RpvYMBVu8IU,https://www.youtube.com/watch?v=yPQccWpdzro,https://www.youtube.com/watch?v=mw8oXF66IKg,https://www.youtube.com/watch?v=iMWw_qDE0YY,https://www.youtube.com/watch?v=CdKRuxbeK1E,https://www.youtube.com/watch?v=JGPsOKxQCtU,https://www.youtube.com/watch?v=Y9K7HzxdFms,https://www.youtube.com/watch?v=cPYMHpNsPqw,https://www.youtube.com/watch?v=K5Q-RL2Ut6I,https://www.youtube.com/watch?v=8ZHG0OBZ2Nk,https://www.youtube.com/watch?v=D18NHzdNYxU,https://www.youtube.com/watch?v=7Mt1lOECs-Q,https://www.youtube.com/watch?v=pmyIGFFu1WA,https://www.youtube.com/watch?v=Goaok1tDyiU,https://www.youtube.com/watch?v=2q0aoHc2Zbo,https://www.youtube.com/watch?v=K0U7DVJdup4,https://www.youtube.com/watch?v=35TP-zgI9PE,https://www.youtube.com/watch?v=5tv0ctOA1ak,https://www.youtube.com/watch?v=vl3XxNElNcs,https://www.youtube.com/watch?v=-Zrn78KeqLI,https://www.youtube.com/watch?v=uBGBpPVFI5c,https://www.youtube.com/watch?v=5pMjpodvOLQ,https://www.youtube.com/watch?v=W-2_FWDCftI,https://www.youtube.com/watch?v=BjyUkGxnxdo,","Pessoas e blogs"
"Ajude o Não Me Kahlo a ser uma ONG!","2123","27","1","3","0","https://www.youtube.com/watch?v=0n3z7oXXWOI","2018-03-07T23:23:37.000Z","O próximo passo da nossa história está sendo escrito neste instante. Participe dessa trajetória!

Visite: www.catarse.me/naomekahlo","['mulher', 'dia da mulher', 'dia internacional da mulher']",True,"PT2M35S","https://i.ytimg.com/vi/0n3z7oXXWOI/hqdefault.jpg","https://www.youtube.com/watch?v=UbUYX1cDW-U,https://www.youtube.com/watch?v=z-oWAhWSA8o,https://www.youtube.com/watch?v=AzdkXLwmlOY,https://www.youtube.com/watch?v=7jbI3P3NMBY,https://www.youtube.com/watch?v=nIMjb_xRNHo,https://www.youtube.com/watch?v=nsD-T3m5UMU,https://www.youtube.com/watch?v=PPwLpXknc10,https://www.youtube.com/watch?v=LVmAoHKYsHE,https://www.youtube.com/watch?v=Ktx9yt7nS0U,https://www.youtube.com/watch?v=LbbmBRoZ5TA,https://www.youtube.com/watch?v=UoNgg16Miro,https://www.youtube.com/watch?v=d4tAZq91B-Y,https://www.youtube.com/watch?v=_KM9LXXzMj8,https://www.youtube.com/watch?v=gwBrc5v6Ee4,https://www.youtube.com/watch?v=FzqNo0WxayY,https://www.youtube.com/watch?v=xUauVnGfE7I,https://www.youtube.com/watch?v=Iis_ZW4uFWs,https://www.youtube.com/watch?v=7LAocWCbs3Y,https://www.youtube.com/watch?v=oNQiiXen9qQ,https://www.youtube.com/watch?v=rxcKR31Q9Pg,https://www.youtube.com/watch?v=TOJtGVu90Uk,https://www.youtube.com/watch?v=KyMFW7pt9qs,https://www.youtube.com/watch?v=kcLBMj8NGDQ,https://www.youtube.com/watch?v=CUZDt3gKuqg,https://www.youtube.com/watch?v=VaZBSFxi9Pc,https://www.youtube.com/watch?v=T4brrEDJbf0,https://www.youtube.com/watch?v=fXlK7QutUb0,https://www.youtube.com/watch?v=iOAt65EcC3k,https://www.youtube.com/watch?v=DiPj2n7wpbc,https://www.youtube.com/watch?v=TBNr29xNZmE,https://www.youtube.com/watch?v=lu5aT5EpDVM,https://www.youtube.com/watch?v=6D_QgJwSGAU,https://www.youtube.com/watch?v=N8uVjwHIVOI,https://www.youtube.com/watch?v=_SN6nUqa2aQ,https://www.youtube.com/watch?v=ib9WLHynS-A,https://www.youtube.com/watch?v=FNFY13K8dYQ,https://www.youtube.com/watch?v=7JTQIOKtOkI,https://www.youtube.com/watch?v=t4s4u11KeTs,https://www.youtube.com/watch?v=NJEfMyTV1Jw,https://www.youtube.com/watch?v=uINKi2LCUJA,https://www.youtube.com/watch?v=K974-EP84D0,https://www.youtube.com/watch?v=vyyGhgnf074,https://www.youtube.com/watch?v=w_UhjRU1lK4,https://www.youtube.com/watch?v=JGdDUYT-uaA,https://www.youtube.com/watch?v=gxERVKdKFJ4,https://www.youtube.com/watch?v=UAzlNehwkeI,https://www.youtube.com/watch?v=-qv-O3mOfIw,https://www.youtube.com/watch?v=cbhUEhvm7W0,https://www.youtube.com/watch?v=MJlcU_dJ8hU,","Pessoas e blogs"
"Sororidade - que bicho é esse?","246","30","1","0","0","https://www.youtube.com/watch?v=uPCLIcFzTxs","2018-03-04T05:00:39.000Z","Você sabe o que é sororidade? Porque esse é um conceito fundamental para o feminismo? Vem saber mais aqui!","disabled",True,"PT2M37S","https://i.ytimg.com/vi/uPCLIcFzTxs/hqdefault.jpg","https://www.youtube.com/watch?v=Rdvx3ByCq_E,https://www.youtube.com/watch?v=xbPwolyzSfY,https://www.youtube.com/watch?v=50jl-Hs6h_Q,https://www.youtube.com/watch?v=L9UUzaWL534,https://www.youtube.com/watch?v=XIwLNXFZfD4,https://www.youtube.com/watch?v=M2KHvqjKuDc,https://www.youtube.com/watch?v=6lkyzpCfF_A,https://www.youtube.com/watch?v=fxG1Ojbzj3o,https://www.youtube.com/watch?v=ndKqO-Hi5Y0,https://www.youtube.com/watch?v=g3fEH8BTfqo,https://www.youtube.com/watch?v=aYPwXch8vbg,https://www.youtube.com/watch?v=o3vStd5QSAk,https://www.youtube.com/watch?v=QoAoNVUCeRw,https://www.youtube.com/watch?v=BJyPDI_9Qmo,https://www.youtube.com/watch?v=0V-WB4-nxi4,https://www.youtube.com/watch?v=uJ0ptKilYmk,https://www.youtube.com/watch?v=AgZKMpGibu8,https://www.youtube.com/watch?v=ckNJUpX-uQY,https://www.youtube.com/watch?v=InchdzyWlq4,https://www.youtube.com/watch?v=0u07n8iUfy0,https://www.youtube.com/watch?v=EiB9I_VVQ3o,https://www.youtube.com/watch?v=G_iz_dqzQws,https://www.youtube.com/watch?v=N-Yt7MiIYeg,https://www.youtube.com/watch?v=7PRzQlSlxOI,https://www.youtube.com/watch?v=RN2Z0-0fe68,https://www.youtube.com/watch?v=KyMFW7pt9qs,https://www.youtube.com/watch?v=MuSTpxYpuE8,https://www.youtube.com/watch?v=C7YdqVbYRRE,https://www.youtube.com/watch?v=E8rV1uRNLYI,https://www.youtube.com/watch?v=Nxd0ap4-hTk,https://www.youtube.com/watch?v=q342SGUB_kQ,https://www.youtube.com/watch?v=snXrpPwl74c,https://www.youtube.com/watch?v=MurKZZM2N30,https://www.youtube.com/watch?v=haqrSJx98zg,https://www.youtube.com/watch?v=HkSkppE59U8,https://www.youtube.com/watch?v=LSFTPJ2B14g,https://www.youtube.com/watch?v=a18ibEFJVr4,https://www.youtube.com/watch?v=pU0LK0JkoOk,https://www.youtube.com/watch?v=w0JeTPOsdzc,https://www.youtube.com/watch?v=kbM0L8WMc90,https://www.youtube.com/watch?v=IPZbe5VULQs,https://www.youtube.com/watch?v=7JTQIOKtOkI,https://www.youtube.com/watch?v=FMh-dW7FSPc,https://www.youtube.com/watch?v=6kLogFKsGrk,https://www.youtube.com/watch?v=uVjtNLqauog,https://www.youtube.com/watch?v=cn98dGFqCO8,https://www.youtube.com/watch?v=Ct5UOc79yao,https://www.youtube.com/watch?v=sGlToKRmYAg,https://www.youtube.com/watch?v=NlTdpvim7e8,https://www.youtube.com/watch?v=0fhoQh18Org,","Pessoas e blogs"
