"title","views","likes","dislikes","comments","favorites","url"
"Reunião Comissão de Relações Exteriores e Defesa Nacional.19.04.2018","29","3","0","disabled","0","https://www.youtube.com/watch?v=ONH8ChuEIYI"
"Discurso do Sen  Fernando Collor 17.04.2018","55","7","0","disabled","0","https://www.youtube.com/watch?v=bWy8SbMe1HM"
"Reunião Comissão de Relações Exteriores e Defesa Nacional 16.04.2018","9","1","0","disabled","0","https://www.youtube.com/watch?v=FrAoIMGnWW4"
"Reunião Comissão de Relações Exteriores e Defesa Nacional 12 04 2018","26","8","0","disabled","0","https://www.youtube.com/watch?v=J5LcweGq6b8"
"Ciclo de Painéis de Debates.O Brasil e a Ordem Internacional.02.04.2018","14","3","0","0","0","https://www.youtube.com/watch?v=dow0R0NJDRk"
