"title","views","likes","dislikes","comments","favorites","url"
"II ENCONTRO DE JOVENS FEMINISTAS DA UJS","58","6","5","0","0","https://www.youtube.com/watch?v=RlTrkMgoNwE"
"Ocupa o Poder","291","44","3","1","0","https://www.youtube.com/watch?v=ZRKJqlzJV0g"
