"title","views","likes","dislikes","comments","favorites","url"
"Temer, Aécio, Renan e cia também precisam ser punidos","765","76","26","40","0","https://www.youtube.com/watch?v=L14U9aasDek"
"Se a escola for boa pra todo mundo, a gente muda a realidade do Brasil","452","57","8","19","0","https://www.youtube.com/watch?v=WyggT8Q-MIM"
"Não vale tudo para ganhar uma eleição","439","60","6","24","0","https://www.youtube.com/watch?v=EXLN3qXkNpY"
