"title","views","likes","dislikes","comments","favorites","url"
"Por Trás da Lona - A vida na ocupação Povo Sem Medo do Capão","709","128","4","12","0","https://www.youtube.com/watch?v=h9sNHRzqAhI"
"Rachel Rolnik: A tragédia do Paissandu e as políticas habitacionais","728","129","2","7","0","https://www.youtube.com/watch?v=JCpmChuNN6k"
"Avelin Buniacá Kambiwá | Indianizar o Brasil","1429","292","11","19","0","https://www.youtube.com/watch?v=VhsGBGLUMiY"
"Isa Penna | Relacionamento abusivo: vc não está sozinha","1556","229","29","23","0","https://www.youtube.com/watch?v=RmVPKU3DNwY"
"Carlos Minc - Projeto de lei para liberar a caça de animais silvestres no Brasil","1204","186","9","12","0","https://www.youtube.com/watch?v=3BBEfSt67i8"
