"title","views"
"Avelin Buniacá Kambiwá | Indianizar o Brasil","1375"
"Isa Penna | Relacionamento abusivo: vc não está sozinha","1517"
"Carlos Minc - Projeto de lei para liberar a caça de animais silvestres no Brasil","1176"
"13 dias de resistência em Curitiba - Acampamento Lula Livre","2143"
"A Casa da Democracia é uma realidade!","1526"
