"title","views","likes","dislikes","comments","favorites","url","publishedAt","description","tags","embeddable","duration","thumbnail","related_to_video","video_category"
"SOBRE A CONDENAÇÃO DE LULA E OS DESAFIOS DA LUTA","450","29","30","18","0","https://www.youtube.com/watch?v=F3RoxsAt92s","2018-01-28T22:57:54.000Z","SOBRE A CONDENAÇÃO DE LULA E OS DESAFIOS DA LUTA

A decisão do TRF 4 consolidou uma farsa judicial. É preciso deter o avanço da ditadura de toga e defender a democracia. Ao mesmo tempo, precisamos aprender as lições do aprofundamento do golpe.

...........................
Colabore e apoie a luta do MTST
catarse.me/colabore_mtst","disabled",True,"PT2M12S","https://i.ytimg.com/vi/F3RoxsAt92s/hqdefault.jpg","https://www.youtube.com/watch?v=XyNLryGRxvY,https://www.youtube.com/watch?v=TVL18qt-Egc,https://www.youtube.com/watch?v=RMmZRNmgNa4,https://www.youtube.com/watch?v=hQSWrblm3K0,https://www.youtube.com/watch?v=UaPU4f-hh_I,","Pessoas e blogs"
"DIA 24 DE JANEIRO VAMOS TOMAR AS RUAS PELA DEMOCRACIA","198","13","18","30","0","https://www.youtube.com/watch?v=LWEAjqybGYA","2018-01-09T22:02:21.000Z","DIA 24 DE JANEIRO VAMOS TOMAR AS RUAS PELA DEMOCRACIA
MTST participará das mobilizações contra a perseguição judicial a Lula e pelo direito de sua candidatura. Estaremos nos atos de Porto Alegre, São Paulo e em várias cidades brasileiras contra este novo passo do golpe.","disabled",True,"PT1M47S","https://i.ytimg.com/vi/LWEAjqybGYA/hqdefault.jpg","https://www.youtube.com/watch?v=B6wN-1ZK17c,https://www.youtube.com/watch?v=hQSWrblm3K0,https://www.youtube.com/watch?v=BpxU7H_d28s,https://www.youtube.com/watch?v=-XPoKJx7Bm4,https://www.youtube.com/watch?v=GP8JVaB7bIs,","Pessoas e blogs"
