"title","views","likes","dislikes","comments","favorites","url","publishedAt","description","tags","embeddable","duration","thumbnail","related_to_video","video_category"
"BEM-VINDOS(AS) AO 5º ENAFOR!","76","2","0","0","0","https://www.youtube.com/watch?v=7rRjrYKGNG8","2018-05-18T20:41:21.000Z","Olá educadores e educadoras Populares da nossa Rede da ENFOC!

Bom ter vocês mais uma vez aqui. 

Com muito debate político, com todas as nossas cores e ritmos vamos afirmar: ""Educação Popular é resistir, é transformar!""","disabled",True,"PT2M43S","https://i.ytimg.com/vi/7rRjrYKGNG8/hqdefault.jpg","https://www.youtube.com/watch?v=Pv8WDpkhGKg,https://www.youtube.com/watch?v=tOHK5-gAZIc,https://www.youtube.com/watch?v=eR4Xe59ZkyU,https://www.youtube.com/watch?v=nuXNvfjPrTw,https://www.youtube.com/watch?v=yys6q5OaWNY,","Pessoas e blogs"
"POLÍTICA DE COTA PARA JUVENTUDE RURAL","121","6","0","0","0","https://www.youtube.com/watch?v=Pv8WDpkhGKg","2018-04-19T13:01:08.000Z","Como será o futuro da luta do Movimento Sindical se não garantirmos a participação da Juventude nos espaços de decisão do Sistema CONTAG?

E como os desafios da Juventude estarão representados se os(as) Jovens não tiverem espaço para falar e executar suas ideias? 

Então... Vamos garantir no mínimo 20% dos (as) Jovens nas Diretorias das instâncias do Sistema CONTAG. Vamos fortalecer a luta do Movimento Sindical!","disabled",True,"PT3M35S","https://i.ytimg.com/vi/Pv8WDpkhGKg/hqdefault.jpg","https://www.youtube.com/watch?v=C1KsbQkSMTk,https://www.youtube.com/watch?v=44nvPRGn1Z8,https://www.youtube.com/watch?v=7elulSJebyE,https://www.youtube.com/watch?v=_cUGwdXkhCo,https://www.youtube.com/watch?v=GXbNd0i8XSY,","Pessoas e blogs"
"ACAMPAMENTO ""LULA LIVRE"" - BRASÍLIA/DF","320","15","2","0","0","https://www.youtube.com/watch?v=iZ3g46Ft2h8","2018-04-18T20:54:50.000Z","Pulsa a resistência pela DEMOCRACIA e a LIBERDADE, no coração da capital federal. Acampados e acampadas de todo Brasil em resistência ao golpe político, midiático e jurídico, e pela liberdade do ex-presidente Lula.

#LulaLivre","disabled",True,"PT4M29S","https://i.ytimg.com/vi/iZ3g46Ft2h8/hqdefault.jpg","https://www.youtube.com/watch?v=aFV1nh0UHjQ,https://www.youtube.com/watch?v=YavN-5KgjIQ,https://www.youtube.com/watch?v=CRbhdbNbDOw,https://www.youtube.com/watch?v=KYiKLpX4Wjw,https://www.youtube.com/watch?v=I9TDJSaIRbI,","Pessoas e blogs"
"Jamais poderão aprisionar nossos sonhos!","105","5","0","0","0","https://www.youtube.com/watch?v=-rqKGMhnmGk","2018-04-12T13:38:04.000Z","Assista o vídeo: Jamais poderão aprisionar nossos sonhos! que  mostra o caminho percorrido por um menino que saiu lá do sertão nordestino em busca de um Brasil mais justo, sem fome, com escola, casa. emprego e com oportunidades para o povo brasileiro.","disabled",True,"PT2M15S","https://i.ytimg.com/vi/-rqKGMhnmGk/hqdefault.jpg","https://www.youtube.com/watch?v=Pv8WDpkhGKg,https://www.youtube.com/watch?v=I9TDJSaIRbI,https://www.youtube.com/watch?v=yGoyc4miNtI,https://www.youtube.com/watch?v=w0L94XdLOow,https://www.youtube.com/watch?v=eZUfY0SoadQ,","Pessoas e blogs"
"Os povos do cerrado estão resistindo!","81","4","0","0","0","https://www.youtube.com/watch?v=dNzwXexhDHs","2018-04-04T13:48:50.000Z","A CONTAG e outras organizações que fazem a Campanha Nacional em Defesa do Cerrado permanecem denunciando o crescente desmatamento do Cerrado e as ameaças aos povos tradicionais que vivem nesta savana que é a mais rica em biodiversidade no mundo.

Ajude a protegê-lo, junte-se a mais de 90 mil pessoas que assinaram a petição pela transformação do Cerrado em patrimônio nacional.","disabled",True,"PT36S","https://i.ytimg.com/vi/dNzwXexhDHs/hqdefault.jpg","https://www.youtube.com/watch?v=XX54FbfPUas,https://www.youtube.com/watch?v=Ap16SrtWDdE,https://www.youtube.com/watch?v=sL28LDX8mwY,https://www.youtube.com/watch?v=Pv8WDpkhGKg,https://www.youtube.com/watch?v=q0_XODQ0GGg,","Pessoas e blogs"
