"title","views","likes","dislikes","comments","favorites","url"
"Rarikan na campanha pela água quente no CONUJS!","29","2","2","0","0","https://www.youtube.com/watch?v=TVd5VnMb9Vk"
"II ENCONTRO DE JOVENS FEMINISTAS DA UJS","92","9","7","0","0","https://www.youtube.com/watch?v=RlTrkMgoNwE"
"Ocupa o Poder","383","49","5","2","0","https://www.youtube.com/watch?v=ZRKJqlzJV0g"
