"title","views","likes","dislikes","comments","favorites","url"
"BEM-VINDOS(AS) AO 5º ENAFOR!","52","2","0","0","0","https://www.youtube.com/watch?v=7rRjrYKGNG8"
"POLÍTICA DE COTA PARA JUVENTUDE RURAL","115","5","0","0","0","https://www.youtube.com/watch?v=Pv8WDpkhGKg"
"ACAMPAMENTO ""LULA LIVRE"" - BRASÍLIA/DF","317","15","2","0","0","https://www.youtube.com/watch?v=iZ3g46Ft2h8"
"Jamais poderão aprisionar nossos sonhos!","105","5","0","0","0","https://www.youtube.com/watch?v=-rqKGMhnmGk"
"Os povos do cerrado estão resistindo!","81","4","0","0","0","https://www.youtube.com/watch?v=dNzwXexhDHs"
