"title","views","likes","dislikes","comments","favorites","url"
"Dirceu Será Preso e Lula Perde Benesses","1354","470","7","25","0","https://www.youtube.com/watch?v=w0KUIX6jO08"
"VEREADOR CONDENADO DEFENDE ASSASSINO MORTO PELA POLICIAL","1525","359","2","82","0","https://www.youtube.com/watch?v=k6K4QEEZ-DM"
