"title","views","likes","dislikes","comments","favorites","url"
"Onde está o vinculo de ""tapa no bumbum"" com terroristas mortos no Brasil?Por que a mídia não mostra?","6227","879","7","80","0","https://www.youtube.com/watch?v=2FfYeXsPOIw"
"ENTREVISTA COM BOLSONARO: TEMAS ATUAIS.","7939","1828","10","208","0","https://www.youtube.com/watch?v=n0-4slpJLNw"
"Como a esquerda, sempre ""zelosa"" com os direitos humanos, executava os próprios companheiros.","11466","3179","8","201","0","https://www.youtube.com/watch?v=AUicOP90838"
"Magno Malta fala sobre Jair Bolsonaro.","11084","2888","13","178","0","https://www.youtube.com/watch?v=jAPm_SUl1g8"
"‪Chegada no aeroporto da Pampulha - MG. Seguindo para compromissos! Esse carinho não tem preço!","5232","1194","8","90","0","https://www.youtube.com/watch?v=_X6vQgKMgfs"
