"title","views","likes","dislikes","comments","favorites","url","publishedAt","description","tags","embeddable","duration","thumbnail","related_to_video","video_category"
"Desembargadores do TRF-4 e seus familiares estão sofrendo ameaças. Isso é inaceitável!","570","31","2","4","0","https://www.youtube.com/watch?v=1-YQNbG93Q0","2018-01-14T14:35:38.000Z","","disabled",True,"PT39S","https://i.ytimg.com/vi/1-YQNbG93Q0/hqdefault.jpg","https://www.youtube.com/watch?v=nSXXJegv4h8,https://www.youtube.com/watch?v=EAxjbMuzmbY,https://www.youtube.com/watch?v=jO9DA_Q6qkk,https://www.youtube.com/watch?v=wCPCpVuHwhI,https://www.youtube.com/watch?v=PDPQlL4LorM,","Pessoas e blogs"
"Lula persegue a Justiça enquanto reclama de perseguição","243","24","2","5","0","https://www.youtube.com/watch?v=HBNWNcnw2ys","2018-01-05T12:43:37.000Z","","disabled",True,"PT34S","https://i.ytimg.com/vi/HBNWNcnw2ys/hqdefault.jpg","https://www.youtube.com/watch?v=oincz7cAhKw,https://www.youtube.com/watch?v=rgzezJ-qugU,https://www.youtube.com/watch?v=fkmFLzYlqJY,https://www.youtube.com/watch?v=YsgISAlGAy0,https://www.youtube.com/watch?v=2t2JdOhs0bE,","Pessoas e blogs"
"Nelson Nahim, condenado por estupro em primeira instância, assumirá vaga de deputado na Câmara","233","6","1","0","0","https://www.youtube.com/watch?v=v0SCNCJdQik","2018-01-05T12:42:42.000Z","","disabled",True,"PT37S","https://i.ytimg.com/vi/v0SCNCJdQik/hqdefault.jpg","https://www.youtube.com/watch?v=oincz7cAhKw,https://www.youtube.com/watch?v=fkmFLzYlqJY,https://www.youtube.com/watch?v=HBNWNcnw2ys,https://www.youtube.com/watch?v=WYWRhyDUosg,https://www.youtube.com/watch?v=E6rNG9EWYD8,","Pessoas e blogs"
"Lula botou a culpa de tudo na Marisa.","161","13","1","3","0","https://www.youtube.com/watch?v=dO5R0lGXMY4","2018-01-05T12:41:02.000Z","","disabled",True,"PT23S","https://i.ytimg.com/vi/dO5R0lGXMY4/hqdefault.jpg","https://www.youtube.com/watch?v=dulKyrJQImI,https://www.youtube.com/watch?v=PBA-OPDEXzo,https://www.youtube.com/watch?v=x2SAv-rh0QE,https://www.youtube.com/watch?v=fkmFLzYlqJY,https://www.youtube.com/watch?v=dwJvu2pT9_M,","Pessoas e blogs"
"Desembargador Victor Laus, não ceda às pressões por adiamento","392","24","1","1","0","https://www.youtube.com/watch?v=eL9MlH1YR_w","2018-01-03T11:52:39.000Z","","disabled",True,"PT34S","https://i.ytimg.com/vi/eL9MlH1YR_w/hqdefault.jpg","https://www.youtube.com/watch?v=PIJLJ9db5d8,https://www.youtube.com/watch?v=L8jfxKPK0Ws,https://www.youtube.com/watch?v=XtgY4TMUO9w,https://www.youtube.com/watch?v=fkmFLzYlqJY,https://www.youtube.com/watch?v=nSXXJegv4h8,","Pessoas e blogs"
