"title","views","likes","dislikes","comments","favorites","url"
"Por Trás da Lona - A vida na ocupação Povo Sem Medo do Capão","1274","200","9","22","0","https://www.youtube.com/watch?v=h9sNHRzqAhI"
"Rachel Rolnik: A tragédia do Paissandu e as políticas habitacionais","1145","199","5","15","0","https://www.youtube.com/watch?v=JCpmChuNN6k"
"Avelin Buniacá Kambiwá | Indianizar o Brasil","1482","298","11","20","0","https://www.youtube.com/watch?v=VhsGBGLUMiY"
"Isa Penna | Relacionamento abusivo: vc não está sozinha","1599","232","30","23","0","https://www.youtube.com/watch?v=RmVPKU3DNwY"
"Carlos Minc - Projeto de lei para liberar a caça de animais silvestres no Brasil","1229","188","9","12","0","https://www.youtube.com/watch?v=3BBEfSt67i8"
